Index       TIME            V(BASE_P)          V(EMIT)          V(COLL_P)         V(OUT_P)         I(V_SUPPLY)        I(I_TAIL)    
789      2.63000000e-09    2.03858505e+00    1.20231677e+00    3.99352212e+00   -6.30413701e-03   -1.11741726e-02    1.00000000e-02
790      2.63333333e-09    2.05299089e+00    1.21626269e+00    3.99662503e+00   -3.04540914e-03   -1.13971640e-02    1.00000000e-02
791      2.63666667e-09    2.06746236e+00    1.23107497e+00    4.00114961e+00    1.50484635e-03   -1.14313923e-02    1.00000000e-02
792      2.64000000e-09    2.07648569e+00    1.24110717e+00    4.00513182e+00    5.37243745e-03   -1.12632937e-02    1.00000000e-02
793      2.64333333e-09    2.07663315e+00    1.24256478e+00    4.00696074e+00    6.99523525e-03   -1.09619982e-02    1.00000000e-02
794      2.64666667e-09    2.06787482e+00    1.23493334e+00    4.00611394e+00    5.93295868e-03   -1.06461027e-02    1.00000000e-02
795      2.65000000e-09    2.05358202e+00    1.22114714e+00    4.00311244e+00    2.78614201e-03   -1.04335831e-02    1.00000000e-02
796      2.65333333e-09    2.03923230e+00    1.20647170e+00    3.99905441e+00   -1.29670755e-03   -1.04004355e-02    1.00000000e-02
797      2.65666667e-09    2.03032037e+00    1.19652318e+00    3.99526160e+00   -4.98483277e-03   -1.05587166e-02    1.00000000e-02
798      2.66000000e-09    2.03026861e+00    1.19513882e+00    3.99308609e+00   -6.96123389e-03   -1.08527591e-02    1.00000000e-02
799      2.66333333e-09    2.03912264e+00    1.20288968e+00    3.99353092e+00   -6.29546454e-03   -1.11738084e-02    1.00000000e-02
800      2.66666667e-09    2.05352617e+00    1.21683349e+00    3.99663003e+00   -3.04074959e-03   -1.13965663e-02    1.00000000e-02
801      2.67000000e-09    2.06799518e+00    1.23164305e+00    4.00114793e+00    1.50278333e-03   -1.14307373e-02    1.00000000e-02
802      2.67333333e-09    2.07701606e+00    1.24167224e+00    4.00512449e+00    5.36487781e-03   -1.12627897e-02    1.00000000e-02
803      2.67666667e-09    2.07716123e+00    1.24312687e+00    4.00695171e+00    6.98625228e-03   -1.09617710e-02    1.00000000e-02
804      2.68000000e-09    2.06840079e+00    1.23549267e+00    4.00610697e+00    5.92629837e-03   -1.06461479e-02    1.00000000e-02
805      2.68333333e-09    2.05410601e+00    1.22170410e+00    4.00310924e+00    2.78340994e-03   -1.04338021e-02    1.00000000e-02
806      2.68666667e-09    2.03975438e+00    1.20702683e+00    3.99905525e+00   -1.29538545e-03   -1.04006944e-02    1.00000000e-02
807      2.69000000e-09    2.03084057e+00    1.19707703e+00    3.99526641e+00   -4.97963641e-03   -1.05588780e-02    1.00000000e-02
808      2.69333333e-09    2.03078690e+00    1.19569161e+00    3.99309415e+00   -6.95301942e-03   -1.08527009e-02    1.00000000e-02
809      2.69666667e-09    2.03963891e+00    1.20344111e+00    3.99353950e+00   -6.28700144e-03   -1.11734682e-02    1.00000000e-02
810      2.70000000e-09    2.05404021e+00    1.21738290e+00    3.99663491e+00   -3.03620200e-03   -1.13959982e-02    1.00000000e-02
811      2.70333333e-09    2.06850687e+00    1.23218985e+00    4.00114630e+00    1.50077599e-03   -1.14301131e-02    1.00000000e-02
812      2.70666667e-09    2.07752540e+00    1.24221615e+00    4.00511734e+00    5.35750677e-03   -1.12623126e-02    1.00000000e-02
813      2.71000000e-09    2.07766838e+00    1.24366791e+00    4.00694290e+00    6.97748352e-03   -1.09615640e-02    1.00000000e-02
814      2.71333333e-09    2.06890592e+00    1.23603106e+00    4.00610015e+00    5.91978698e-03   -1.06462070e-02    1.00000000e-02
815      2.71666667e-09    2.05460924e+00    1.22224021e+00    4.00310611e+00    2.78073231e-03   -1.04340311e-02    1.00000000e-02
816      2.72000000e-09    2.04025579e+00    1.20756121e+00    3.99905606e+00   -1.29409734e-03   -1.04009625e-02    1.00000000e-02
817      2.72333333e-09    2.03134019e+00    1.19761019e+00    3.99527112e+00   -4.97455898e-03   -1.05590508e-02    1.00000000e-02
818      2.72666667e-09    2.03128471e+00    1.19622379e+00    3.99310202e+00   -6.94499645e-03   -1.08526592e-02    1.00000000e-02
819      2.73000000e-09    2.04013478e+00    1.20397200e+00    3.99354788e+00   -6.27874024e-03   -1.11731509e-02    1.00000000e-02
820      2.73333333e-09    2.05453396e+00    1.21791187e+00    3.99663968e+00   -3.03176234e-03   -1.13954581e-02    1.00000000e-02
821      2.73666667e-09    2.06899835e+00    1.23271631e+00    4.00114472e+00    1.49882223e-03   -1.14295182e-02    1.00000000e-02
822      2.74000000e-09    2.07801464e+00    1.24273982e+00    4.00511037e+00    5.35031747e-03   -1.12618611e-02    1.00000000e-02
823      2.74333333e-09    2.07815552e+00    1.24418881e+00    4.00693429e+00    6.96892147e-03   -1.09613761e-02    1.00000000e-02
824      2.74666667e-09    2.06939113e+00    1.23654942e+00    4.00609350e+00    5.91341966e-03   -1.06462792e-02    1.00000000e-02
825      2.75000000e-09    2.05509264e+00    1.22275640e+00    4.00310304e+00    2.77810756e-03   -1.04342696e-02    1.00000000e-02
826      2.75333333e-09    2.04073744e+00    1.20807573e+00    3.99905685e+00   -1.29284203e-03   -1.04012393e-02    1.00000000e-02
827      2.75666667e-09    2.03182014e+00    1.19812357e+00    3.99527572e+00   -4.96959656e-03   -1.05592344e-02    1.00000000e-02
828      2.76000000e-09    2.03176293e+00    1.19673624e+00    3.99310971e+00   -6.93715848e-03   -1.08526329e-02    1.00000000e-02
829      2.76333333e-09    2.04061115e+00    1.20448325e+00    3.99355606e+00   -6.27067385e-03   -1.11728553e-02    1.00000000e-02
830      2.76666667e-09    2.05500829e+00    1.21842127e+00    3.99664434e+00   -3.02742678e-03   -1.13949449e-02    1.00000000e-02
831      2.77000000e-09    2.06947052e+00    1.23322330e+00    4.00114318e+00    1.49692003e-03   -1.14289512e-02    1.00000000e-02
832      2.77333333e-09    2.07848466e+00    1.24324414e+00    4.00510357e+00    5.34330339e-03   -1.12614340e-02    1.00000000e-02
833      2.77666667e-09    2.07862353e+00    1.24469046e+00    4.00692589e+00    6.96055901e-03   -1.09612064e-02    1.00000000e-02
834      2.78000000e-09    2.06985729e+00    1.23704862e+00    4.00608698e+00    5.90719173e-03   -1.06463636e-02    1.00000000e-02
835      2.78333333e-09    2.05555707e+00    1.22325351e+00    4.00310004e+00    2.77553419e-03   -1.04345167e-02    1.00000000e-02
836      2.78666667e-09    2.04120021e+00    1.20857126e+00    3.99905762e+00   -1.29161834e-03   -1.04015241e-02    1.00000000e-02
837      2.79000000e-09    2.03228128e+00    1.19861803e+00    3.99528022e+00   -4.96474542e-03   -1.05594281e-02    1.00000000e-02
838      2.79333333e-09    2.03222242e+00    1.19722984e+00    3.99311723e+00   -6.92949930e-03   -1.08526212e-02    1.00000000e-02
839      2.79666667e-09    2.04106887e+00    1.20497570e+00    3.99356406e+00   -6.26279551e-03   -1.11725803e-02    1.00000000e-02
840      2.80000000e-09    2.05546407e+00    1.21891197e+00    3.99664890e+00   -3.02319167e-03   -1.13944573e-02    1.00000000e-02
841      2.80333333e-09    2.06992422e+00    1.23371168e+00    4.00114169e+00    1.49506750e-03   -1.14284109e-02    1.00000000e-02
842      2.80666667e-09    2.07893630e+00    1.24372994e+00    4.00509694e+00    5.33645831e-03   -1.12610301e-02    1.00000000e-02
843      2.81000000e-09    2.07907324e+00    1.24517370e+00    4.00691768e+00    6.95238934e-03   -1.09610539e-02    1.00000000e-02
844      2.81333333e-09    2.07030523e+00    1.23752950e+00    4.00608062e+00    5.90109876e-03   -1.06464596e-02    1.00000000e-02
845      2.81666667e-09    2.05600336e+00    1.22373239e+00    4.00309710e+00    2.77301077e-03   -1.04347720e-02    1.00000000e-02
846      2.82000000e-09    2.04164491e+00    1.20904864e+00    3.99905837e+00   -1.29042518e-03   -1.04018162e-02    1.00000000e-02
847      2.82333333e-09    2.03272443e+00    1.19909439e+00    3.99528462e+00   -4.96000199e-03   -1.05596310e-02    1.00000000e-02
848      2.82666667e-09    2.03266400e+00    1.19770539e+00    3.99312458e+00   -6.92201298e-03   -1.08526233e-02    1.00000000e-02
849      2.83000000e-09    2.04150877e+00    1.20545017e+00    3.99357187e+00   -6.25509880e-03   -1.11723250e-02    1.00000000e-02
850      2.83333333e-09    2.05590211e+00    1.21938476e+00    3.99665335e+00   -3.01905355e-03   -1.13939941e-02    1.00000000e-02
851      2.83666667e-09    2.07036027e+00    1.23418225e+00    4.00114023e+00    1.49326282e-03   -1.14278960e-02    1.00000000e-02
852      2.84000000e-09    2.07937037e+00    1.24419802e+00    4.00509046e+00    5.32977632e-03   -1.12606484e-02    1.00000000e-02
853      2.84333333e-09    2.07950546e+00    1.24563932e+00    4.00690966e+00    6.94440597e-03   -1.09609177e-02    1.00000000e-02
854      2.84666667e-09    2.07073576e+00    1.23799285e+00    4.00607439e+00    5.89513650e-03   -1.06465663e-02    1.00000000e-02
855      2.85000000e-09    2.05643231e+00    1.22419382e+00    4.00309421e+00    2.77053590e-03   -1.04350347e-02    1.00000000e-02
856      2.85333333e-09    2.04207235e+00    1.20950863e+00    3.99905910e+00   -1.28926148e-03   -1.04021151e-02    1.00000000e-02
857      2.85666667e-09    2.03315039e+00    1.19955343e+00    3.99528893e+00   -4.95536282e-03   -1.05598426e-02    1.00000000e-02
858      2.86000000e-09    2.03308846e+00    1.19816369e+00    3.99313176e+00   -6.91469388e-03   -1.08526384e-02    1.00000000e-02
859      2.86333333e-09    2.04193162e+00    1.20590744e+00    3.99357951e+00   -6.24757758e-03   -1.11720883e-02    1.00000000e-02
860      2.86666667e-09    2.05632317e+00    1.21984043e+00    3.99665770e+00   -3.01500913e-03   -1.13935541e-02    1.00000000e-02
861      2.87000000e-09    2.07077943e+00    1.23463579e+00    4.00113882e+00    1.49150424e-03   -1.14274054e-02    1.00000000e-02
862      2.87333333e-09    2.07978763e+00    1.24464917e+00    4.00508415e+00    5.32325179e-03   -1.12602877e-02    1.00000000e-02
863      2.87666667e-09    2.07992095e+00    1.24608808e+00    4.00690183e+00    6.93660273e-03   -1.09607969e-02    1.00000000e-02
864      2.88000000e-09    2.07114963e+00    1.23843943e+00    4.00606829e+00    5.88930088e-03   -1.06466832e-02    1.00000000e-02
865      2.88333333e-09    2.05684467e+00    1.22463856e+00    4.00309139e+00    2.76810827e-03   -1.04353043e-02    1.00000000e-02
866      2.88666667e-09    2.04248327e+00    1.20995201e+00    3.99905982e+00   -1.28812623e-03   -1.04024202e-02    1.00000000e-02
867      2.89000000e-09    2.03355990e+00    1.19999592e+00    3.99529314e+00   -4.95082466e-03   -1.05600623e-02    1.00000000e-02
868      2.89333333e-09    2.03349654e+00    1.19860547e+00    3.99313879e+00   -6.90753657e-03   -1.08526657e-02    1.00000000e-02
869      2.89666667e-09    2.04233816e+00    1.20634826e+00    3.99358697e+00   -6.24022602e-03   -1.11718693e-02    1.00000000e-02
870      2.90000000e-09    2.05672801e+00    1.22027972e+00    3.99666195e+00   -3.01105527e-03   -1.13931363e-02    1.00000000e-02
871      2.90333333e-09    2.07118244e+00    1.23507303e+00    4.00113744e+00    1.48979012e-03   -1.14269379e-02    1.00000000e-02
872      2.90666667e-09    2.08018882e+00    1.24508410e+00    4.00507798e+00    5.31687934e-03   -1.12599471e-02    1.00000000e-02
873      2.91000000e-09    2.08032044e+00    1.24652072e+00    4.00689417e+00    6.92897371e-03   -1.09606908e-02    1.00000000e-02
874      2.91333333e-09    2.07154758e+00    1.23886997e+00    4.00606233e+00    5.88358800e-03   -1.06468096e-02    1.00000000e-02
875      2.91666667e-09    2.05724118e+00    1.22506734e+00    4.00308862e+00    2.76572659e-03   -1.04355803e-02    1.00000000e-02
876      2.92000000e-09    2.04287840e+00    1.21037948e+00    3.99906052e+00   -1.28701847e-03   -1.04027311e-02    1.00000000e-02
877      2.92333333e-09    2.03395369e+00    1.20042255e+00    3.99529726e+00   -4.94638434e-03   -1.05602895e-02    1.00000000e-02
878      2.92666667e-09    2.03388896e+00    1.19903145e+00    3.99314566e+00   -6.90053590e-03   -1.08527046e-02    1.00000000e-02
879      2.93000000e-09    2.04272911e+00    1.20677334e+00    3.99359427e+00   -6.23303853e-03   -1.11716672e-02    1.00000000e-02
880      2.93333333e-09    2.05711733e+00    1.22070334e+00    3.99666611e+00   -3.00718900e-03   -1.13927396e-02    1.00000000e-02
881      2.93666667e-09    2.07157000e+00    1.23549467e+00    4.00113610e+00    1.48811887e-03   -1.14264926e-02    1.00000000e-02
882      2.94000000e-09    2.08057464e+00    1.24550352e+00    4.00507195e+00    5.31065384e-03   -1.12596256e-02    1.00000000e-02
883      2.94333333e-09    2.08070464e+00    1.24693794e+00    4.00688668e+00    6.92151326e-03   -1.09605985e-02    1.00000000e-02
884      2.94666667e-09    2.07193029e+00    1.23928517e+00    4.00605649e+00    5.87799415e-03   -1.06469449e-02    1.00000000e-02
885      2.95000000e-09    2.05762252e+00    1.22548084e+00    4.00308590e+00    2.76338964e-03   -1.04358621e-02    1.00000000e-02
886      2.95333333e-09    2.04325843e+00    1.21079174e+00    3.99906120e+00   -1.28593725e-03   -1.04030471e-02    1.00000000e-02
887      2.95666667e-09    2.03433243e+00    1.20083402e+00    3.99530130e+00   -4.94203886e-03   -1.05605236e-02    1.00000000e-02
888      2.96000000e-09    2.03426640e+00    1.19944232e+00    3.99315239e+00   -6.89368693e-03   -1.08527543e-02    1.00000000e-02
889      2.96333333e-09    2.04310515e+00    1.20718336e+00    3.99360141e+00   -6.22600981e-03   -1.11714811e-02    1.00000000e-02
890      2.96666667e-09    2.05749180e+00    1.22111196e+00    3.99667019e+00   -3.00340745e-03   -1.13923631e-02    1.00000000e-02
891      2.97000000e-09    2.07194280e+00    1.23590139e+00    4.00113480e+00    1.48648899e-03   -1.14260683e-02    1.00000000e-02
892      2.97333333e-09    2.08094576e+00    1.24590810e+00    4.00506607e+00    5.30457040e-03   -1.12593223e-02    1.00000000e-02
893      2.97666667e-09    2.08107420e+00    1.24734039e+00    4.00687936e+00    6.91421601e-03   -1.09605194e-02    1.00000000e-02
894      2.98000000e-09    2.07229844e+00    1.23968567e+00    4.00605077e+00    5.87251576e-03   -1.06470885e-02    1.00000000e-02
895      2.98333333e-09    2.05798934e+00    1.22587972e+00    4.00308324e+00    2.76109625e-03   -1.04361492e-02    1.00000000e-02
896      2.98666667e-09    2.04362400e+00    1.21118944e+00    3.99906187e+00   -1.28488169e-03   -1.04033678e-02    1.00000000e-02
897      2.99000000e-09    2.03469678e+00    1.20123098e+00    3.99530525e+00   -4.93778532e-03   -1.05607641e-02    1.00000000e-02
898      2.99333333e-09    2.03462952e+00    1.19983872e+00    3.99315898e+00   -6.88698491e-03   -1.08528143e-02    1.00000000e-02
899      2.99666667e-09    2.04346693e+00    1.20757895e+00    3.99360839e+00   -6.21913475e-03   -1.11713101e-02    1.00000000e-02
900      3.00000000e-09    2.05785208e+00    1.22150622e+00    3.99667417e+00   -2.99970792e-03   -1.13920058e-02    1.00000000e-02
901      3.00333333e-09    2.07230147e+00    1.23629383e+00    4.00113353e+00    1.48489903e-03   -1.14256642e-02    1.00000000e-02
902      3.00666667e-09    2.08130283e+00    1.24629847e+00    4.00506031e+00    5.29862436e-03   -1.12590363e-02    1.00000000e-02
903      3.01000000e-09    2.08142977e+00    1.24772871e+00    4.00687219e+00    6.90707680e-03   -1.09604527e-02    1.00000000e-02
904      3.01333333e-09    2.07265264e+00    1.24007212e+00    4.00604517e+00    5.86714939e-03   -1.06472398e-02    1.00000000e-02
905      3.01666667e-09    2.05834230e+00    1.22626461e+00    4.00308063e+00    2.75884527e-03   -1.04364412e-02    1.00000000e-02
906      3.02000000e-09    2.04397576e+00    1.21157321e+00    3.99906252e+00   -1.28385093e-03   -1.04036927e-02    1.00000000e-02
907      3.02333333e-09    2.03504738e+00    1.20161406e+00    3.99530913e+00   -4.93362096e-03   -1.05610106e-02    1.00000000e-02
908      3.02666667e-09    2.03497893e+00    1.20022128e+00    3.99316542e+00   -6.88042532e-03   -1.08528839e-02    1.00000000e-02
909      3.03000000e-09    2.04381506e+00    1.20796076e+00    3.99361522e+00   -6.21240851e-03   -1.11711536e-02    1.00000000e-02
910      3.03333333e-09    2.05819878e+00    1.22188675e+00    3.99667807e+00   -2.99608782e-03   -1.13916669e-02    1.00000000e-02
911      3.03666667e-09    2.07264662e+00    1.23667260e+00    4.00113229e+00    1.48334762e-03   -1.14252793e-02    1.00000000e-02
912      3.04000000e-09    2.08164644e+00    1.24667526e+00    4.00505469e+00    5.29281124e-03   -1.12587669e-02    1.00000000e-02
913      3.04333333e-09    2.08177194e+00    1.24810352e+00    4.00686519e+00    6.90009070e-03   -1.09603978e-02    1.00000000e-02
914      3.04666667e-09    2.07299352e+00    1.24044512e+00    4.00603969e+00    5.86189179e-03   -1.06473983e-02    1.00000000e-02
915      3.05000000e-09    2.05868198e+00    1.22663612e+00    4.00307807e+00    2.75663561e-03   -1.04367376e-02    1.00000000e-02
916      3.05333333e-09    2.04431430e+00    1.21194365e+00    3.99906316e+00   -1.28284415e-03   -1.04040216e-02    1.00000000e-02
917      3.05666667e-09    2.03538481e+00    1.20198384e+00    3.99531292e+00   -4.92954311e-03   -1.05612624e-02    1.00000000e-02
918      3.06000000e-09    2.03531523e+00    1.20059060e+00    3.99317173e+00   -6.87400383e-03   -1.08529624e-02    1.00000000e-02
919      3.06333333e-09    2.04415014e+00    1.20832936e+00    3.99362191e+00   -6.20582644e-03   -1.11710108e-02    1.00000000e-02
920      3.06666667e-09    2.05853249e+00    1.22225413e+00    3.99668189e+00   -2.99254466e-03   -1.13913454e-02    1.00000000e-02
