Index       TIME             V(BASE)           V(COLL)           V(OUT)          I(V_SUPPLY)   
2515     8.38333333e-09    2.07468185e+00    4.00547275e+00    6.24606230e-03   -2.63152337e-02
2516     8.38666667e-09    2.06078201e+00    4.00922003e+00    9.46949433e-03   -2.60731340e-02
2517     8.39000000e-09    2.05230891e+00    4.00944273e+00    9.07406996e-03   -2.57637827e-02
2518     8.39333333e-09    2.05249898e+00    4.00607877e+00    5.23320786e-03   -2.55050530e-02
2519     8.39666667e-09    2.06127856e+00    4.00040799e+00   -5.92271908e-04   -2.53951843e-02
2520     8.40000000e-09    2.07529350e+00    3.99457095e+00   -6.20280852e-03   -2.54760656e-02
2521     8.40333333e-09    2.08919123e+00    3.99078611e+00   -9.46537642e-03   -2.57173350e-02
2522     8.40666667e-09    2.09766434e+00    3.99051737e+00   -9.11477828e-03   -2.60272490e-02
2523     8.41000000e-09    2.09747639e+00    3.99389042e+00   -5.26248420e-03   -2.62871567e-02
2524     8.41333333e-09    2.08869811e+00    3.99961287e+00    6.14884851e-04   -2.63971908e-02
2525     8.41666667e-09    2.07468185e+00    4.00547275e+00    6.24606231e-03   -2.63152337e-02
2526     8.42000000e-09    2.06078201e+00    4.00922003e+00    9.46949434e-03   -2.60731340e-02
2527     8.42333333e-09    2.05230891e+00    4.00944273e+00    9.07406996e-03   -2.57637826e-02
2528     8.42666667e-09    2.05249898e+00    4.00607877e+00    5.23320786e-03   -2.55050530e-02
2529     8.43000000e-09    2.06127856e+00    4.00040799e+00   -5.92271912e-04   -2.53951843e-02
2530     8.43333333e-09    2.07529350e+00    3.99457095e+00   -6.20280852e-03   -2.54760656e-02
2531     8.43666667e-09    2.08919123e+00    3.99078611e+00   -9.46537643e-03   -2.57173350e-02
2532     8.44000000e-09    2.09766434e+00    3.99051737e+00   -9.11477829e-03   -2.60272490e-02
2533     8.44333333e-09    2.09747639e+00    3.99389042e+00   -5.26248420e-03   -2.62871566e-02
2534     8.44666667e-09    2.08869811e+00    3.99961287e+00    6.14884855e-04   -2.63971907e-02
2535     8.45000000e-09    2.07468185e+00    4.00547275e+00    6.24606232e-03   -2.63152336e-02
2536     8.45333333e-09    2.06078200e+00    4.00922003e+00    9.46949435e-03   -2.60731339e-02
2537     8.45666667e-09    2.05230891e+00    4.00944273e+00    9.07406997e-03   -2.57637826e-02
2538     8.46000000e-09    2.05249898e+00    4.00607877e+00    5.23320786e-03   -2.55050529e-02
2539     8.46333333e-09    2.06127856e+00    4.00040799e+00   -5.92271916e-04   -2.53951842e-02
2540     8.46666667e-09    2.07529350e+00    3.99457095e+00   -6.20280853e-03   -2.54760655e-02
2541     8.47000000e-09    2.08919123e+00    3.99078611e+00   -9.46537643e-03   -2.57173349e-02
2542     8.47333333e-09    2.09766433e+00    3.99051737e+00   -9.11477829e-03   -2.60272489e-02
2543     8.47666667e-09    2.09747639e+00    3.99389042e+00   -5.26248419e-03   -2.62871566e-02
2544     8.48000000e-09    2.08869811e+00    3.99961287e+00    6.14884860e-04   -2.63971907e-02
2545     8.48333333e-09    2.07468184e+00    4.00547275e+00    6.24606232e-03   -2.63152336e-02
2546     8.48666667e-09    2.06078200e+00    4.00922003e+00    9.46949435e-03   -2.60731339e-02
2547     8.49000000e-09    2.05230891e+00    4.00944273e+00    9.07406997e-03   -2.57637825e-02
2548     8.49333333e-09    2.05249898e+00    4.00607877e+00    5.23320786e-03   -2.55050529e-02
2549     8.49666667e-09    2.06127855e+00    4.00040799e+00   -5.92271920e-04   -2.53951842e-02
2550     8.50000000e-09    2.07529350e+00    3.99457095e+00   -6.20280854e-03   -2.54760655e-02
2551     8.50333333e-09    2.08919122e+00    3.99078611e+00   -9.46537644e-03   -2.57173349e-02
2552     8.50666667e-09    2.09766433e+00    3.99051737e+00   -9.11477830e-03   -2.60272489e-02
2553     8.51000000e-09    2.09747639e+00    3.99389042e+00   -5.26248419e-03   -2.62871566e-02
2554     8.51333333e-09    2.08869811e+00    3.99961287e+00    6.14884864e-04   -2.63971906e-02
2555     8.51666667e-09    2.07468184e+00    4.00547275e+00    6.24606233e-03   -2.63152335e-02
2556     8.52000000e-09    2.06078200e+00    4.00922003e+00    9.46949436e-03   -2.60731338e-02
2557     8.52333333e-09    2.05230891e+00    4.00944273e+00    9.07406998e-03   -2.57637825e-02
2558     8.52666667e-09    2.05249897e+00    4.00607877e+00    5.23320786e-03   -2.55050528e-02
2559     8.53000000e-09    2.06127855e+00    4.00040799e+00   -5.92271924e-04   -2.53951842e-02
2560     8.53333333e-09    2.07529350e+00    3.99457095e+00   -6.20280855e-03   -2.54760654e-02
2561     8.53666667e-09    2.08919122e+00    3.99078611e+00   -9.46537645e-03   -2.57173348e-02
2562     8.54000000e-09    2.09766433e+00    3.99051737e+00   -9.11477830e-03   -2.60272488e-02
2563     8.54333333e-09    2.09747639e+00    3.99389042e+00   -5.26248419e-03   -2.62871565e-02
2564     8.54666667e-09    2.08869811e+00    3.99961287e+00    6.14884868e-04   -2.63971906e-02
2565     8.55000000e-09    2.07468184e+00    4.00547275e+00    6.24606234e-03   -2.63152335e-02
2566     8.55333333e-09    2.06078200e+00    4.00922003e+00    9.46949437e-03   -2.60731338e-02
2567     8.55666667e-09    2.05230891e+00    4.00944273e+00    9.07406998e-03   -2.57637824e-02
2568     8.56000000e-09    2.05249897e+00    4.00607877e+00    5.23320786e-03   -2.55050528e-02
2569     8.56333333e-09    2.06127855e+00    4.00040799e+00   -5.92271928e-04   -2.53951841e-02
2570     8.56666667e-09    2.07529350e+00    3.99457095e+00   -6.20280856e-03   -2.54760654e-02
2571     8.57000000e-09    2.08919122e+00    3.99078611e+00   -9.46537645e-03   -2.57173348e-02
2572     8.57333333e-09    2.09766433e+00    3.99051737e+00   -9.11477831e-03   -2.60272488e-02
2573     8.57666667e-09    2.09747639e+00    3.99389042e+00   -5.26248419e-03   -2.62871565e-02
2574     8.58000000e-09    2.08869811e+00    3.99961287e+00    6.14884872e-04   -2.63971905e-02
2575     8.58333333e-09    2.07468184e+00    4.00547275e+00    6.24606235e-03   -2.63152334e-02
2576     8.58666667e-09    2.06078200e+00    4.00922003e+00    9.46949437e-03   -2.60731338e-02
2577     8.59000000e-09    2.05230890e+00    4.00944273e+00    9.07406999e-03   -2.57637824e-02
2578     8.59333333e-09    2.05249897e+00    4.00607877e+00    5.23320786e-03   -2.55050527e-02
2579     8.59666667e-09    2.06127855e+00    4.00040799e+00   -5.92271932e-04   -2.53951841e-02
2580     8.60000000e-09    2.07529350e+00    3.99457095e+00   -6.20280857e-03   -2.54760653e-02
2581     8.60333333e-09    2.08919122e+00    3.99078611e+00   -9.46537646e-03   -2.57173347e-02
2582     8.60666667e-09    2.09766433e+00    3.99051737e+00   -9.11477831e-03   -2.60272487e-02
2583     8.61000000e-09    2.09747639e+00    3.99389042e+00   -5.26248419e-03   -2.62871564e-02
2584     8.61333333e-09    2.08869811e+00    3.99961287e+00    6.14884877e-04   -2.63971905e-02
2585     8.61666667e-09    2.07468184e+00    4.00547275e+00    6.24606236e-03   -2.63152334e-02
2586     8.62000000e-09    2.06078200e+00    4.00922003e+00    9.46949438e-03   -2.60731337e-02
2587     8.62333333e-09    2.05230890e+00    4.00944273e+00    9.07407000e-03   -2.57637824e-02
2588     8.62666667e-09    2.05249897e+00    4.00607877e+00    5.23320786e-03   -2.55050527e-02
2589     8.63000000e-09    2.06127855e+00    4.00040799e+00   -5.92271936e-04   -2.53951840e-02
2590     8.63333333e-09    2.07529349e+00    3.99457095e+00   -6.20280858e-03   -2.54760653e-02
2591     8.63666667e-09    2.08919122e+00    3.99078611e+00   -9.46537647e-03   -2.57173347e-02
2592     8.64000000e-09    2.09766433e+00    3.99051737e+00   -9.11477832e-03   -2.60272487e-02
2593     8.64333333e-09    2.09747638e+00    3.99389042e+00   -5.26248419e-03   -2.62871564e-02
2594     8.64666667e-09    2.08869810e+00    3.99961287e+00    6.14884881e-04   -2.63971904e-02
2595     8.65000000e-09    2.07468184e+00    4.00547275e+00    6.24606236e-03   -2.63152334e-02
2596     8.65333333e-09    2.06078199e+00    4.00922003e+00    9.46949439e-03   -2.60731337e-02
2597     8.65666667e-09    2.05230890e+00    4.00944273e+00    9.07407000e-03   -2.57637823e-02
2598     8.66000000e-09    2.05249897e+00    4.00607877e+00    5.23320785e-03   -2.55050526e-02
2599     8.66333333e-09    2.06127855e+00    4.00040799e+00   -5.92271940e-04   -2.53951840e-02
2600     8.66666667e-09    2.07529349e+00    3.99457095e+00   -6.20280859e-03   -2.54760653e-02
2601     8.67000000e-09    2.08919122e+00    3.99078611e+00   -9.46537647e-03   -2.57173346e-02
2602     8.67333333e-09    2.09766432e+00    3.99051737e+00   -9.11477832e-03   -2.60272486e-02
2603     8.67666667e-09    2.09747638e+00    3.99389042e+00   -5.26248419e-03   -2.62871563e-02
2604     8.68000000e-09    2.08869810e+00    3.99961287e+00    6.14884885e-04   -2.63971904e-02
2605     8.68333333e-09    2.07468183e+00    4.00547275e+00    6.24606237e-03   -2.63152333e-02
2606     8.68666667e-09    2.06078199e+00    4.00922003e+00    9.46949439e-03   -2.60731336e-02
2607     8.69000000e-09    2.05230890e+00    4.00944273e+00    9.07407001e-03   -2.57637823e-02
2608     8.69333333e-09    2.05249897e+00    4.00607877e+00    5.23320785e-03   -2.55050526e-02
2609     8.69666667e-09    2.06127855e+00    4.00040799e+00   -5.92271944e-04   -2.53951839e-02
2610     8.70000000e-09    2.07529349e+00    3.99457095e+00   -6.20280859e-03   -2.54760652e-02
2611     8.70333333e-09    2.08919121e+00    3.99078611e+00   -9.46537648e-03   -2.57173346e-02
2612     8.70666667e-09    2.09766432e+00    3.99051737e+00   -9.11477833e-03   -2.60272486e-02
2613     8.71000000e-09    2.09747638e+00    3.99389042e+00   -5.26248419e-03   -2.62871563e-02
2614     8.71333333e-09    2.08869810e+00    3.99961287e+00    6.14884889e-04   -2.63971904e-02
2615     8.71666667e-09    2.07468183e+00    4.00547275e+00    6.24606238e-03   -2.63152333e-02
2616     8.72000000e-09    2.06078199e+00    4.00922003e+00    9.46949440e-03   -2.60731336e-02
2617     8.72333333e-09    2.05230890e+00    4.00944273e+00    9.07407001e-03   -2.57637822e-02
2618     8.72666667e-09    2.05249897e+00    4.00607877e+00    5.23320785e-03   -2.55050525e-02
2619     8.73000000e-09    2.06127854e+00    4.00040799e+00   -5.92271948e-04   -2.53951839e-02
2620     8.73333333e-09    2.07529349e+00    3.99457095e+00   -6.20280860e-03   -2.54760652e-02
2621     8.73666667e-09    2.08919121e+00    3.99078611e+00   -9.46537648e-03   -2.57173346e-02
2622     8.74000000e-09    2.09766432e+00    3.99051737e+00   -9.11477833e-03   -2.60272486e-02
2623     8.74333333e-09    2.09747638e+00    3.99389042e+00   -5.26248418e-03   -2.62871562e-02
2624     8.74666667e-09    2.08869810e+00    3.99961287e+00    6.14884893e-04   -2.63971903e-02
2625     8.75000000e-09    2.07468183e+00    4.00547275e+00    6.24606239e-03   -2.63152332e-02
2626     8.75333333e-09    2.06078199e+00    4.00922003e+00    9.46949440e-03   -2.60731335e-02
2627     8.75666667e-09    2.05230890e+00    4.00944273e+00    9.07407002e-03   -2.57637822e-02
2628     8.76000000e-09    2.05249896e+00    4.00607877e+00    5.23320785e-03   -2.55050525e-02
2629     8.76333333e-09    2.06127854e+00    4.00040799e+00   -5.92271952e-04   -2.53951838e-02
2630     8.76666667e-09    2.07529349e+00    3.99457095e+00   -6.20280861e-03   -2.54760651e-02
2631     8.77000000e-09    2.08919121e+00    3.99078611e+00   -9.46537649e-03   -2.57173345e-02
2632     8.77333333e-09    2.09766432e+00    3.99051737e+00   -9.11477834e-03   -2.60272485e-02
2633     8.77666667e-09    2.09747638e+00    3.99389042e+00   -5.26248418e-03   -2.62871562e-02
2634     8.78000000e-09    2.08869810e+00    3.99961287e+00    6.14884897e-04   -2.63971903e-02
2635     8.78333333e-09    2.07468183e+00    4.00547275e+00    6.24606240e-03   -2.63152332e-02
2636     8.78666667e-09    2.06078199e+00    4.00922003e+00    9.46949441e-03   -2.60731335e-02
2637     8.79000000e-09    2.05230890e+00    4.00944273e+00    9.07407002e-03   -2.57637821e-02
2638     8.79333333e-09    2.05249896e+00    4.00607877e+00    5.23320785e-03   -2.55050525e-02
2639     8.79666667e-09    2.06127854e+00    4.00040799e+00   -5.92271956e-04   -2.53951838e-02
2640     8.80000000e-09    2.07529349e+00    3.99457095e+00   -6.20280862e-03   -2.54760651e-02
2641     8.80333333e-09    2.08919121e+00    3.99078611e+00   -9.46537650e-03   -2.57173345e-02
2642     8.80666667e-09    2.09766432e+00    3.99051737e+00   -9.11477834e-03   -2.60272485e-02
2643     8.81000000e-09    2.09747638e+00    3.99389042e+00   -5.26248418e-03   -2.62871562e-02
2644     8.81333333e-09    2.08869810e+00    3.99961287e+00    6.14884902e-04   -2.63971902e-02
2645     8.81666667e-09    2.07468183e+00    4.00547275e+00    6.24606240e-03   -2.63152331e-02
2646     8.82000000e-09    2.06078199e+00    4.00922003e+00    9.46949442e-03   -2.60731334e-02
2647     8.82333333e-09    2.05230889e+00    4.00944273e+00    9.07407003e-03   -2.57637821e-02
2648     8.82666667e-09    2.05249896e+00    4.00607877e+00    5.23320785e-03   -2.55050524e-02
2649     8.83000000e-09    2.06127854e+00    4.00040799e+00   -5.92271960e-04   -2.53951837e-02
2650     8.83333333e-09    2.07529348e+00    3.99457095e+00   -6.20280863e-03   -2.54760650e-02
2651     8.83666667e-09    2.08919121e+00    3.99078611e+00   -9.46537650e-03   -2.57173344e-02
2652     8.84000000e-09    2.09766432e+00    3.99051737e+00   -9.11477835e-03   -2.60272484e-02
2653     8.84333333e-09    2.09747637e+00    3.99389042e+00   -5.26248418e-03   -2.62871561e-02
2654     8.84666667e-09    2.08869809e+00    3.99961287e+00    6.14884906e-04   -2.63971902e-02
2655     8.85000000e-09    2.07468183e+00    4.00547275e+00    6.24606241e-03   -2.63152331e-02
2656     8.85333333e-09    2.06078199e+00    4.00922003e+00    9.46949442e-03   -2.60731334e-02
2657     8.85666667e-09    2.05230889e+00    4.00944273e+00    9.07407003e-03   -2.57637820e-02
2658     8.86000000e-09    2.05249896e+00    4.00607877e+00    5.23320785e-03   -2.55050524e-02
2659     8.86333333e-09    2.06127854e+00    4.00040799e+00   -5.92271964e-04   -2.53951837e-02
2660     8.86666667e-09    2.07529348e+00    3.99457095e+00   -6.20280864e-03   -2.54760650e-02
2661     8.87000000e-09    2.08919121e+00    3.99078611e+00   -9.46537651e-03   -2.57173344e-02
2662     8.87333333e-09    2.09766431e+00    3.99051737e+00   -9.11477835e-03   -2.60272484e-02
2663     8.87666667e-09    2.09747637e+00    3.99389042e+00   -5.26248418e-03   -2.62871561e-02
2664     8.88000000e-09    2.08869809e+00    3.99961287e+00    6.14884910e-04   -2.63971901e-02
2665     8.88333333e-09    2.07468183e+00    4.00547275e+00    6.24606242e-03   -2.63152331e-02
2666     8.88666667e-09    2.06078198e+00    4.00922003e+00    9.46949443e-03   -2.60731334e-02
2667     8.89000000e-09    2.05230889e+00    4.00944273e+00    9.07407004e-03   -2.57637820e-02
2668     8.89333333e-09    2.05249896e+00    4.00607877e+00    5.23320785e-03   -2.55050523e-02
2669     8.89666667e-09    2.06127854e+00    4.00040799e+00   -5.92271967e-04   -2.53951837e-02
2670     8.90000000e-09    2.07529348e+00    3.99457095e+00   -6.20280864e-03   -2.54760649e-02
2671     8.90333333e-09    2.08919121e+00    3.99078611e+00   -9.46537652e-03   -2.57173343e-02
2672     8.90666667e-09    2.09766431e+00    3.99051737e+00   -9.11477836e-03   -2.60272483e-02
2673     8.91000000e-09    2.09747637e+00    3.99389042e+00   -5.26248418e-03   -2.62871560e-02
2674     8.91333333e-09    2.08869809e+00    3.99961287e+00    6.14884914e-04   -2.63971901e-02
2675     8.91666667e-09    2.07468182e+00    4.00547275e+00    6.24606243e-03   -2.63152330e-02
2676     8.92000000e-09    2.06078198e+00    4.00922003e+00    9.46949444e-03   -2.60731333e-02
2677     8.92333333e-09    2.05230889e+00    4.00944273e+00    9.07407004e-03   -2.57637820e-02
2678     8.92666667e-09    2.05249896e+00    4.00607877e+00    5.23320785e-03   -2.55050523e-02
2679     8.93000000e-09    2.06127853e+00    4.00040799e+00   -5.92271971e-04   -2.53951836e-02
2680     8.93333333e-09    2.07529348e+00    3.99457095e+00   -6.20280865e-03   -2.54760649e-02
2681     8.93666667e-09    2.08919120e+00    3.99078611e+00   -9.46537652e-03   -2.57173343e-02
2682     8.94000000e-09    2.09766431e+00    3.99051737e+00   -9.11477836e-03   -2.60272483e-02
2683     8.94333333e-09    2.09747637e+00    3.99389042e+00   -5.26248418e-03   -2.62871560e-02
2684     8.94666667e-09    2.08869809e+00    3.99961287e+00    6.14884918e-04   -2.63971901e-02
2685     8.95000000e-09    2.07468182e+00    4.00547275e+00    6.24606243e-03   -2.63152330e-02
2686     8.95333333e-09    2.06078198e+00    4.00922003e+00    9.46949444e-03   -2.60731333e-02
2687     8.95666667e-09    2.05230889e+00    4.00944273e+00    9.07407005e-03   -2.57637819e-02
2688     8.96000000e-09    2.05249895e+00    4.00607877e+00    5.23320785e-03   -2.55050522e-02
2689     8.96333333e-09    2.06127853e+00    4.00040799e+00   -5.92271975e-04   -2.53951836e-02
2690     8.96666667e-09    2.07529348e+00    3.99457095e+00   -6.20280866e-03   -2.54760649e-02
2691     8.97000000e-09    2.08919120e+00    3.99078611e+00   -9.46537653e-03   -2.57173343e-02
2692     8.97333333e-09    2.09766431e+00    3.99051737e+00   -9.11477836e-03   -2.60272483e-02
2693     8.97666667e-09    2.09747637e+00    3.99389042e+00   -5.26248418e-03   -2.62871559e-02
2694     8.98000000e-09    2.08869809e+00    3.99961287e+00    6.14884922e-04   -2.63971900e-02
2695     8.98333333e-09    2.07468182e+00    4.00547275e+00    6.24606244e-03   -2.63152329e-02
2696     8.98666667e-09    2.06078198e+00    4.00922003e+00    9.46949445e-03   -2.60731332e-02
2697     8.99000000e-09    2.05230889e+00    4.00944273e+00    9.07407005e-03   -2.57637819e-02
2698     8.99333333e-09    2.05249895e+00    4.00607877e+00    5.23320784e-03   -2.55050522e-02
2699     8.99666667e-09    2.06127853e+00    4.00040799e+00   -5.92271979e-04   -2.53951835e-02
2700     9.00000000e-09    2.07529348e+00    3.99457095e+00   -6.20280867e-03   -2.54760648e-02
2701     9.00333333e-09    2.08919120e+00    3.99078611e+00   -9.46537654e-03   -2.57173342e-02
2702     9.00666667e-09    2.09766431e+00    3.99051737e+00   -9.11477837e-03   -2.60272482e-02
2703     9.01000000e-09    2.09747637e+00    3.99389042e+00   -5.26248418e-03   -2.62871559e-02
2704     9.01333333e-09    2.08869809e+00    3.99961287e+00    6.14884926e-04   -2.63971900e-02
2705     9.01666667e-09    2.07468182e+00    4.00547275e+00    6.24606245e-03   -2.63152329e-02
2706     9.02000000e-09    2.06078198e+00    4.00922003e+00    9.46949446e-03   -2.60731332e-02
2707     9.02333333e-09    2.05230888e+00    4.00944273e+00    9.07407006e-03   -2.57637818e-02
2708     9.02666667e-09    2.05249895e+00    4.00607877e+00    5.23320784e-03   -2.55050522e-02
2709     9.03000000e-09    2.06127853e+00    4.00040799e+00   -5.92271983e-04   -2.53951835e-02
2710     9.03333333e-09    2.07529348e+00    3.99457095e+00   -6.20280868e-03   -2.54760648e-02
2711     9.03666667e-09    2.08919120e+00    3.99078611e+00   -9.46537654e-03   -2.57173342e-02
2712     9.04000000e-09    2.09766431e+00    3.99051737e+00   -9.11477837e-03   -2.60272482e-02
2713     9.04333333e-09    2.09747637e+00    3.99389042e+00   -5.26248418e-03   -2.62871559e-02
2714     9.04666667e-09    2.08869809e+00    3.99961287e+00    6.14884930e-04   -2.63971899e-02
2715     9.05000000e-09    2.07468182e+00    4.00547275e+00    6.24606246e-03   -2.63152328e-02
2716     9.05333333e-09    2.06078198e+00    4.00922003e+00    9.46949446e-03   -2.60731331e-02
2717     9.05666667e-09    2.05230888e+00    4.00944273e+00    9.07407006e-03   -2.57637818e-02
2718     9.06000000e-09    2.05249895e+00    4.00607877e+00    5.23320784e-03   -2.55050521e-02
2719     9.06333333e-09    2.06127853e+00    4.00040799e+00   -5.92271987e-04   -2.53951834e-02
2720     9.06666667e-09    2.07529347e+00    3.99457095e+00   -6.20280868e-03   -2.54760647e-02
2721     9.07000000e-09    2.08919120e+00    3.99078611e+00   -9.46537655e-03   -2.57173341e-02
2722     9.07333333e-09    2.09766431e+00    3.99051737e+00   -9.11477838e-03   -2.60272481e-02
2723     9.07666667e-09    2.09747636e+00    3.99389042e+00   -5.26248417e-03   -2.62871558e-02
2724     9.08000000e-09    2.08869808e+00    3.99961287e+00    6.14884934e-04   -2.63971899e-02
2725     9.08333333e-09    2.07468182e+00    4.00547275e+00    6.24606246e-03   -2.63152328e-02
2726     9.08666667e-09    2.06078198e+00    4.00922003e+00    9.46949447e-03   -2.60731331e-02
2727     9.09000000e-09    2.05230888e+00    4.00944273e+00    9.07407007e-03   -2.57637817e-02
2728     9.09333333e-09    2.05249895e+00    4.00607877e+00    5.23320784e-03   -2.55050521e-02
2729     9.09666667e-09    2.06127853e+00    4.00040799e+00   -5.92271991e-04   -2.53951834e-02
2730     9.10000000e-09    2.07529347e+00    3.99457095e+00   -6.20280869e-03   -2.54760647e-02
2731     9.10333333e-09    2.08919120e+00    3.99078611e+00   -9.46537656e-03   -2.57173341e-02
2732     9.10666667e-09    2.09766430e+00    3.99051737e+00   -9.11477838e-03   -2.60272481e-02
2733     9.11000000e-09    2.09747636e+00    3.99389042e+00   -5.26248417e-03   -2.62871558e-02
2734     9.11333333e-09    2.08869808e+00    3.99961287e+00    6.14884938e-04   -2.63971898e-02
2735     9.11666667e-09    2.07468181e+00    4.00547275e+00    6.24606247e-03   -2.63152328e-02
2736     9.12000000e-09    2.06078197e+00    4.00922003e+00    9.46949447e-03   -2.60731331e-02
2737     9.12333333e-09    2.05230888e+00    4.00944273e+00    9.07407007e-03   -2.57637817e-02
2738     9.12666667e-09    2.05249895e+00    4.00607877e+00    5.23320784e-03   -2.55050520e-02
2739     9.13000000e-09    2.06127853e+00    4.00040799e+00   -5.92271995e-04   -2.53951834e-02
2740     9.13333333e-09    2.07529347e+00    3.99457095e+00   -6.20280870e-03   -2.54760646e-02
2741     9.13666667e-09    2.08919120e+00    3.99078611e+00   -9.46537656e-03   -2.57173340e-02
2742     9.14000000e-09    2.09766430e+00    3.99051737e+00   -9.11477839e-03   -2.60272481e-02
2743     9.14333333e-09    2.09747636e+00    3.99389042e+00   -5.26248417e-03   -2.62871557e-02
2744     9.14666667e-09    2.08869808e+00    3.99961287e+00    6.14884942e-04   -2.63971898e-02
2745     9.15000000e-09    2.07468181e+00    4.00547275e+00    6.24606248e-03   -2.63152327e-02
2746     9.15333333e-09    2.06078197e+00    4.00922003e+00    9.46949448e-03   -2.60731330e-02
2747     9.15666667e-09    2.05230888e+00    4.00944273e+00    9.07407008e-03   -2.57637817e-02
2748     9.16000000e-09    2.05249895e+00    4.00607877e+00    5.23320784e-03   -2.55050520e-02
2749     9.16333333e-09    2.06127852e+00    4.00040799e+00   -5.92271998e-04   -2.53951833e-02
2750     9.16666667e-09    2.07529347e+00    3.99457095e+00   -6.20280871e-03   -2.54760646e-02
2751     9.17000000e-09    2.08919119e+00    3.99078611e+00   -9.46537657e-03   -2.57173340e-02
2752     9.17333333e-09    2.09766430e+00    3.99051737e+00   -9.11477839e-03   -2.60272480e-02
2753     9.17666667e-09    2.09747636e+00    3.99389042e+00   -5.26248417e-03   -2.62871557e-02
2754     9.18000000e-09    2.08869808e+00    3.99961287e+00    6.14884946e-04   -2.63971898e-02
2755     9.18333333e-09    2.07468181e+00    4.00547275e+00    6.24606249e-03   -2.63152327e-02
2756     9.18666667e-09    2.06078197e+00    4.00922003e+00    9.46949449e-03   -2.60731330e-02
2757     9.19000000e-09    2.05230888e+00    4.00944273e+00    9.07407008e-03   -2.57637816e-02
2758     9.19333333e-09    2.05249894e+00    4.00607877e+00    5.23320784e-03   -2.55050519e-02
2759     9.19666667e-09    2.06127852e+00    4.00040799e+00   -5.92272002e-04   -2.53951833e-02
2760     9.20000000e-09    2.07529347e+00    3.99457095e+00   -6.20280872e-03   -2.54760646e-02
2761     9.20333333e-09    2.08919119e+00    3.99078611e+00   -9.46537657e-03   -2.57173340e-02
2762     9.20666667e-09    2.09766430e+00    3.99051737e+00   -9.11477840e-03   -2.60272480e-02
2763     9.21000000e-09    2.09747636e+00    3.99389042e+00   -5.26248417e-03   -2.62871557e-02
2764     9.21333333e-09    2.08869808e+00    3.99961287e+00    6.14884950e-04   -2.63971897e-02
2765     9.21666667e-09    2.07468181e+00    4.00547275e+00    6.24606249e-03   -2.63152326e-02
2766     9.22000000e-09    2.06078197e+00    4.00922003e+00    9.46949449e-03   -2.60731329e-02
2767     9.22333333e-09    2.05230888e+00    4.00944273e+00    9.07407009e-03   -2.57637816e-02
2768     9.22666667e-09    2.05249894e+00    4.00607877e+00    5.23320784e-03   -2.55050519e-02
2769     9.23000000e-09    2.06127852e+00    4.00040799e+00   -5.92272006e-04   -2.53951832e-02
2770     9.23333333e-09    2.07529347e+00    3.99457095e+00   -6.20280872e-03   -2.54760645e-02
2771     9.23666667e-09    2.08919119e+00    3.99078611e+00   -9.46537658e-03   -2.57173339e-02
2772     9.24000000e-09    2.09766430e+00    3.99051737e+00   -9.11477840e-03   -2.60272479e-02
2773     9.24333333e-09    2.09747636e+00    3.99389042e+00   -5.26248417e-03   -2.62871556e-02
2774     9.24666667e-09    2.08869808e+00    3.99961287e+00    6.14884954e-04   -2.63971897e-02
2775     9.25000000e-09    2.07468181e+00    4.00547275e+00    6.24606250e-03   -2.63152326e-02
2776     9.25333333e-09    2.06078197e+00    4.00922003e+00    9.46949450e-03   -2.60731329e-02
2777     9.25666667e-09    2.05230887e+00    4.00944273e+00    9.07407009e-03   -2.57637815e-02
2778     9.26000000e-09    2.05249894e+00    4.00607877e+00    5.23320784e-03   -2.55050519e-02
2779     9.26333333e-09    2.06127852e+00    4.00040799e+00   -5.92272010e-04   -2.53951832e-02
2780     9.26666667e-09    2.07529347e+00    3.99457095e+00   -6.20280873e-03   -2.54760645e-02
2781     9.27000000e-09    2.08919119e+00    3.99078611e+00   -9.46537659e-03   -2.57173339e-02
2782     9.27333333e-09    2.09766430e+00    3.99051737e+00   -9.11477840e-03   -2.60272479e-02
2783     9.27666667e-09    2.09747636e+00    3.99389042e+00   -5.26248417e-03   -2.62871556e-02
2784     9.28000000e-09    2.08869808e+00    3.99961287e+00    6.14884958e-04   -2.63971896e-02
2785     9.28333333e-09    2.07468181e+00    4.00547275e+00    6.24606251e-03   -2.63152325e-02
2786     9.28666667e-09    2.06078197e+00    4.00922003e+00    9.46949450e-03   -2.60731328e-02
2787     9.29000000e-09    2.05230887e+00    4.00944273e+00    9.07407009e-03   -2.57637815e-02
2788     9.29333333e-09    2.05249894e+00    4.00607877e+00    5.23320784e-03   -2.55050518e-02
2789     9.29666667e-09    2.06127852e+00    4.00040799e+00   -5.92272014e-04   -2.53951832e-02
2790     9.30000000e-09    2.07529346e+00    3.99457095e+00   -6.20280874e-03   -2.54760644e-02
2791     9.30333333e-09    2.08919119e+00    3.99078611e+00   -9.46537659e-03   -2.57173338e-02
2792     9.30666667e-09    2.09766430e+00    3.99051737e+00   -9.11477841e-03   -2.60272478e-02
2793     9.31000000e-09    2.09747635e+00    3.99389042e+00   -5.26248417e-03   -2.62871555e-02
2794     9.31333333e-09    2.08869807e+00    3.99961287e+00    6.14884962e-04   -2.63971896e-02
2795     9.31666667e-09    2.07468181e+00    4.00547275e+00    6.24606252e-03   -2.63152325e-02
2796     9.32000000e-09    2.06078197e+00    4.00922003e+00    9.46949451e-03   -2.60731328e-02
