Index       TIME             V(BASE)           V(COLL)           V(OUT)          I(V_SUPPLY)   
96844    1.21890482e-09   -2.18328006e+01   -1.00089986e+01   -5.73813833e+00   -2.77824751e+01
96845    1.21890563e-09   -2.18329487e+01   -1.00091336e+01   -5.73817997e+00   -2.77826379e+01
96846    1.21890726e-09   -2.18332444e+01   -1.00094034e+01   -5.73826300e+00   -2.77829636e+01
96847    1.21890766e-09   -2.18333185e+01   -1.00094710e+01   -5.73828386e+00   -2.77830450e+01
96848    1.21890848e-09   -2.18334666e+01   -1.00096060e+01   -5.73832551e+00   -2.77832079e+01
96849    1.21891011e-09   -2.18337623e+01   -1.00098759e+01   -5.73840853e+00   -2.77835335e+01
96850    1.21891051e-09   -2.18338365e+01   -1.00099434e+01   -5.73842939e+00   -2.77836150e+01
96851    1.21891133e-09   -2.18339846e+01   -1.00100785e+01   -5.73847104e+00   -2.77837778e+01
96852    1.21891295e-09   -2.18342803e+01   -1.00103483e+01   -5.73855406e+00   -2.77841035e+01
96853    1.21891336e-09   -2.18343544e+01   -1.00104158e+01   -5.73857492e+00   -2.77841849e+01
96854    1.21891418e-09   -2.18345025e+01   -1.00105509e+01   -5.73861656e+00   -2.77843478e+01
96855    1.21891580e-09   -2.18347982e+01   -1.00108207e+01   -5.73869958e+00   -2.77846734e+01
96856    1.21891621e-09   -2.18348724e+01   -1.00108883e+01   -5.73872045e+00   -2.77847549e+01
96857    1.21891702e-09   -2.18350205e+01   -1.00110233e+01   -5.73876209e+00   -2.77849177e+01
96858    1.21891865e-09   -2.18353162e+01   -1.00112932e+01   -5.73884511e+00   -2.77852434e+01
96859    1.21891906e-09   -2.18353904e+01   -1.00113607e+01   -5.73886597e+00   -2.77853249e+01
96860    1.21891987e-09   -2.18355385e+01   -1.00114958e+01   -5.73890761e+00   -2.77854877e+01
96861    1.21892150e-09   -2.18358342e+01   -1.00117656e+01   -5.73899063e+00   -2.77858134e+01
96862    1.21892191e-09   -2.18359083e+01   -1.00118332e+01   -5.73901150e+00   -2.77858948e+01
96863    1.21892272e-09   -2.18360565e+01   -1.00119682e+01   -5.73905314e+00   -2.77860577e+01
96864    1.21892435e-09   -2.18363522e+01   -1.00122381e+01   -5.73913615e+00   -2.77863834e+01
96865    1.21892475e-09   -2.18364263e+01   -1.00123056e+01   -5.73915702e+00   -2.77864648e+01
96866    1.21892557e-09   -2.18365744e+01   -1.00124407e+01   -5.73919866e+00   -2.77866277e+01
96867    1.21892720e-09   -2.18368702e+01   -1.00127105e+01   -5.73928167e+00   -2.77869534e+01
96868    1.21892760e-09   -2.18369443e+01   -1.00127781e+01   -5.73930253e+00   -2.77870349e+01
96869    1.21892842e-09   -2.18370924e+01   -1.00129131e+01   -5.73934417e+00   -2.77871977e+01
96870    1.21893004e-09   -2.18373882e+01   -1.00131830e+01   -5.73942719e+00   -2.77875235e+01
96871    1.21893045e-09   -2.18374623e+01   -1.00132506e+01   -5.73944805e+00   -2.77876049e+01
96872    1.21893127e-09   -2.18376105e+01   -1.00133856e+01   -5.73948969e+00   -2.77877678e+01
96873    1.21893289e-09   -2.18379062e+01   -1.00136555e+01   -5.73957270e+00   -2.77880935e+01
96874    1.21893330e-09   -2.18379804e+01   -1.00137230e+01   -5.73959357e+00   -2.77881749e+01
96875    1.21893411e-09   -2.18381285e+01   -1.00138581e+01   -5.73963520e+00   -2.77883378e+01
96876    1.21893574e-09   -2.18384242e+01   -1.00141279e+01   -5.73971821e+00   -2.77886636e+01
96877    1.21893615e-09   -2.18384984e+01   -1.00141955e+01   -5.73973908e+00   -2.77887450e+01
96878    1.21893696e-09   -2.18386465e+01   -1.00143306e+01   -5.73978071e+00   -2.77889079e+01
96879    1.21893859e-09   -2.18389423e+01   -1.00146004e+01   -5.73986372e+00   -2.77892336e+01
96880    1.21893900e-09   -2.18390164e+01   -1.00146680e+01   -5.73988459e+00   -2.77893151e+01
96881    1.21893981e-09   -2.18391645e+01   -1.00148030e+01   -5.73992622e+00   -2.77894780e+01
96882    1.21894144e-09   -2.18394603e+01   -1.00150729e+01   -5.74000923e+00   -2.77898037e+01
96883    1.21894184e-09   -2.18395344e+01   -1.00151405e+01   -5.74003009e+00   -2.77898852e+01
96884    1.21894266e-09   -2.18396826e+01   -1.00152755e+01   -5.74007173e+00   -2.77900480e+01
96885    1.21894429e-09   -2.18399783e+01   -1.00155454e+01   -5.74015474e+00   -2.77903738e+01
96886    1.21894469e-09   -2.18400525e+01   -1.00156130e+01   -5.74017560e+00   -2.77904553e+01
96887    1.21894551e-09   -2.18402006e+01   -1.00157480e+01   -5.74021723e+00   -2.77906182e+01
96888    1.21894713e-09   -2.18404964e+01   -1.00160179e+01   -5.74030024e+00   -2.77909439e+01
96889    1.21894754e-09   -2.18405705e+01   -1.00160855e+01   -5.74032110e+00   -2.77910254e+01
96890    1.21894836e-09   -2.18407187e+01   -1.00162205e+01   -5.74036274e+00   -2.77911883e+01
96891    1.21894998e-09   -2.18410145e+01   -1.00164904e+01   -5.74044574e+00   -2.77915141e+01
96892    1.21895039e-09   -2.18410886e+01   -1.00165580e+01   -5.74046661e+00   -2.77915955e+01
96893    1.21895120e-09   -2.18412368e+01   -1.00166931e+01   -5.74050824e+00   -2.77917584e+01
96894    1.21895283e-09   -2.18415325e+01   -1.00169629e+01   -5.74059124e+00   -2.77920842e+01
96895    1.21895324e-09   -2.18416067e+01   -1.00170305e+01   -5.74061210e+00   -2.77921656e+01
96896    1.21895405e-09   -2.18417548e+01   -1.00171656e+01   -5.74065374e+00   -2.77923285e+01
96897    1.21895568e-09   -2.18420506e+01   -1.00174354e+01   -5.74073674e+00   -2.77926543e+01
96898    1.21895609e-09   -2.18421248e+01   -1.00175030e+01   -5.74075760e+00   -2.77927358e+01
96899    1.21895690e-09   -2.18422729e+01   -1.00176381e+01   -5.74079923e+00   -2.77928987e+01
96900    1.21895853e-09   -2.18425687e+01   -1.00179080e+01   -5.74088223e+00   -2.77932245e+01
96901    1.21895893e-09   -2.18426429e+01   -1.00179756e+01   -5.74090310e+00   -2.77933060e+01
96902    1.21895975e-09   -2.18427910e+01   -1.00181106e+01   -5.74094473e+00   -2.77934689e+01
96903    1.21896138e-09   -2.18430868e+01   -1.00183805e+01   -5.74102773e+00   -2.77937947e+01
96904    1.21896178e-09   -2.18431609e+01   -1.00184481e+01   -5.74104859e+00   -2.77938761e+01
96905    1.21896260e-09   -2.18433091e+01   -1.00185832e+01   -5.74109022e+00   -2.77940391e+01
96906    1.21896422e-09   -2.18436049e+01   -1.00188530e+01   -5.74117322e+00   -2.77943649e+01
96907    1.21896463e-09   -2.18436791e+01   -1.00189206e+01   -5.74119408e+00   -2.77944463e+01
96908    1.21896544e-09   -2.18438272e+01   -1.00190557e+01   -5.74123571e+00   -2.77946093e+01
96909    1.21896707e-09   -2.18441230e+01   -1.00193256e+01   -5.74131871e+00   -2.77949351e+01
96910    1.21896748e-09   -2.18441972e+01   -1.00193932e+01   -5.74133957e+00   -2.77950165e+01
96911    1.21896829e-09   -2.18443453e+01   -1.00195283e+01   -5.74138120e+00   -2.77951795e+01
96912    1.21896992e-09   -2.18446411e+01   -1.00197981e+01   -5.74146419e+00   -2.77955053e+01
96913    1.21897033e-09   -2.18447153e+01   -1.00198657e+01   -5.74148506e+00   -2.77955868e+01
96914    1.21897114e-09   -2.18448634e+01   -1.00200008e+01   -5.74152668e+00   -2.77957497e+01
96915    1.21897277e-09   -2.18451592e+01   -1.00202707e+01   -5.74160968e+00   -2.77960755e+01
96916    1.21897318e-09   -2.18452334e+01   -1.00203383e+01   -5.74163054e+00   -2.77961570e+01
96917    1.21897399e-09   -2.18453816e+01   -1.00204734e+01   -5.74167217e+00   -2.77963199e+01
96918    1.21897562e-09   -2.18456774e+01   -1.00207433e+01   -5.74175516e+00   -2.77966458e+01
96919    1.21897602e-09   -2.18457515e+01   -1.00208109e+01   -5.74177602e+00   -2.77967272e+01
96920    1.21897684e-09   -2.18458997e+01   -1.00209459e+01   -5.74181765e+00   -2.77968902e+01
96921    1.21897847e-09   -2.18461955e+01   -1.00212158e+01   -5.74190064e+00   -2.77972160e+01
96922    1.21897887e-09   -2.18462697e+01   -1.00212834e+01   -5.74192150e+00   -2.77972975e+01
96923    1.21897969e-09   -2.18464179e+01   -1.00214185e+01   -5.74196313e+00   -2.77974604e+01
96924    1.21898131e-09   -2.18467137e+01   -1.00216884e+01   -5.74204612e+00   -2.77977863e+01
96925    1.21898172e-09   -2.18467878e+01   -1.00217560e+01   -5.74206698e+00   -2.77978678e+01
96926    1.21898253e-09   -2.18469360e+01   -1.00218911e+01   -5.74210861e+00   -2.77980307e+01
96927    1.21898416e-09   -2.18472318e+01   -1.00221610e+01   -5.74219160e+00   -2.77983566e+01
96928    1.21898457e-09   -2.18473060e+01   -1.00222286e+01   -5.74221245e+00   -2.77984381e+01
96929    1.21898538e-09   -2.18474542e+01   -1.00223637e+01   -5.74225408e+00   -2.77986010e+01
96930    1.21898701e-09   -2.18477500e+01   -1.00226336e+01   -5.74233707e+00   -2.77989269e+01
96931    1.21898742e-09   -2.18478242e+01   -1.00227012e+01   -5.74235793e+00   -2.77990084e+01
96932    1.21898823e-09   -2.18479723e+01   -1.00228363e+01   -5.74239955e+00   -2.77991713e+01
96933    1.21898986e-09   -2.18482682e+01   -1.00231062e+01   -5.74248254e+00   -2.77994972e+01
96934    1.21899027e-09   -2.18483423e+01   -1.00231738e+01   -5.74250340e+00   -2.77995787e+01
96935    1.21899108e-09   -2.18484905e+01   -1.00233089e+01   -5.74254502e+00   -2.77997416e+01
96936    1.21899271e-09   -2.18487864e+01   -1.00235788e+01   -5.74262801e+00   -2.78000675e+01
96937    1.21899311e-09   -2.18488605e+01   -1.00236464e+01   -5.74264887e+00   -2.78001490e+01
96938    1.21899393e-09   -2.18490087e+01   -1.00237815e+01   -5.74269049e+00   -2.78003120e+01
96939    1.21899556e-09   -2.18493045e+01   -1.00240514e+01   -5.74277348e+00   -2.78006379e+01
96940    1.21899596e-09   -2.18493787e+01   -1.00241190e+01   -5.74279433e+00   -2.78007194e+01
96941    1.21899678e-09   -2.18495269e+01   -1.00242541e+01   -5.74283596e+00   -2.78008823e+01
96942    1.21899840e-09   -2.18498227e+01   -1.00245240e+01   -5.74291894e+00   -2.78012082e+01
96943    1.21899881e-09   -2.18498969e+01   -1.00245916e+01   -5.74293980e+00   -2.78012897e+01
96944    1.21899962e-09   -2.18500451e+01   -1.00247267e+01   -5.74298142e+00   -2.78014527e+01
96945    1.21900125e-09   -2.18503409e+01   -1.00249966e+01   -5.74306440e+00   -2.78017786e+01
96946    1.21900166e-09   -2.18504151e+01   -1.00250642e+01   -5.74308526e+00   -2.78018601e+01
96947    1.21900247e-09   -2.18505633e+01   -1.00251993e+01   -5.74312688e+00   -2.78020230e+01
96948    1.21900410e-09   -2.18508592e+01   -1.00254692e+01   -5.74320986e+00   -2.78023490e+01
96949    1.21900451e-09   -2.18509333e+01   -1.00255368e+01   -5.74323072e+00   -2.78024305e+01
96950    1.21900532e-09   -2.18510815e+01   -1.00256719e+01   -5.74327234e+00   -2.78025934e+01
96951    1.21900695e-09   -2.18513774e+01   -1.00259419e+01   -5.74335532e+00   -2.78029194e+01
96952    1.21900736e-09   -2.18514516e+01   -1.00260095e+01   -5.74337618e+00   -2.78030009e+01
96953    1.21900817e-09   -2.18515997e+01   -1.00261446e+01   -5.74341780e+00   -2.78031638e+01
96954    1.21900980e-09   -2.18518956e+01   -1.00264145e+01   -5.74350078e+00   -2.78034898e+01
96955    1.21901020e-09   -2.18519698e+01   -1.00264821e+01   -5.74352163e+00   -2.78035713e+01
96956    1.21901102e-09   -2.18521180e+01   -1.00266172e+01   -5.74356325e+00   -2.78037342e+01
96957    1.21901265e-09   -2.18524138e+01   -1.00268871e+01   -5.74364623e+00   -2.78040602e+01
96958    1.21901305e-09   -2.18524880e+01   -1.00269547e+01   -5.74366709e+00   -2.78041417e+01
96959    1.21901387e-09   -2.18526362e+01   -1.00270899e+01   -5.74370870e+00   -2.78043047e+01
96960    1.21901549e-09   -2.18529321e+01   -1.00273598e+01   -5.74379168e+00   -2.78046306e+01
96961    1.21901590e-09   -2.18530063e+01   -1.00274274e+01   -5.74381254e+00   -2.78047121e+01
96962    1.21901671e-09   -2.18531545e+01   -1.00275625e+01   -5.74385415e+00   -2.78048751e+01
96963    1.21901834e-09   -2.18534503e+01   -1.00278325e+01   -5.74393713e+00   -2.78052011e+01
96964    1.21901875e-09   -2.18535245e+01   -1.00279001e+01   -5.74395798e+00   -2.78052826e+01
96965    1.21901956e-09   -2.18536727e+01   -1.00280352e+01   -5.74399960e+00   -2.78054456e+01
96966    1.21902119e-09   -2.18539686e+01   -1.00283051e+01   -5.74408257e+00   -2.78057715e+01
96967    1.21902160e-09   -2.18540428e+01   -1.00283727e+01   -5.74410343e+00   -2.78058530e+01
96968    1.21902241e-09   -2.18541910e+01   -1.00285078e+01   -5.74414505e+00   -2.78060160e+01
96969    1.21902404e-09   -2.18544869e+01   -1.00287778e+01   -5.74422802e+00   -2.78063420e+01
96970    1.21902445e-09   -2.18545611e+01   -1.00288454e+01   -5.74424887e+00   -2.78064235e+01
96971    1.21902526e-09   -2.18547093e+01   -1.00289805e+01   -5.74429049e+00   -2.78065865e+01
96972    1.21902689e-09   -2.18550052e+01   -1.00292505e+01   -5.74437346e+00   -2.78069125e+01
96973    1.21902729e-09   -2.18550793e+01   -1.00293181e+01   -5.74439431e+00   -2.78069940e+01
96974    1.21902811e-09   -2.18552275e+01   -1.00294532e+01   -5.74443593e+00   -2.78071570e+01
96975    1.21902974e-09   -2.18555234e+01   -1.00297231e+01   -5.74451890e+00   -2.78074830e+01
96976    1.21903014e-09   -2.18555976e+01   -1.00297907e+01   -5.74453975e+00   -2.78075645e+01
96977    1.21903096e-09   -2.18557458e+01   -1.00299258e+01   -5.74458137e+00   -2.78077275e+01
96978    1.21903258e-09   -2.18560417e+01   -1.00301958e+01   -5.74466434e+00   -2.78080535e+01
96979    1.21903299e-09   -2.18561159e+01   -1.00302634e+01   -5.74468519e+00   -2.78081350e+01
96980    1.21903380e-09   -2.18562641e+01   -1.00303985e+01   -5.74472680e+00   -2.78082980e+01
96981    1.21903543e-09   -2.18565600e+01   -1.00306685e+01   -5.74480977e+00   -2.78086241e+01
96982    1.21903584e-09   -2.18566342e+01   -1.00307361e+01   -5.74483062e+00   -2.78087056e+01
96983    1.21903665e-09   -2.18567824e+01   -1.00308712e+01   -5.74487224e+00   -2.78088686e+01
96984    1.21903828e-09   -2.18570783e+01   -1.00311412e+01   -5.74495520e+00   -2.78091946e+01
96985    1.21903869e-09   -2.18571525e+01   -1.00312088e+01   -5.74497605e+00   -2.78092761e+01
96986    1.21903950e-09   -2.18573007e+01   -1.00313439e+01   -5.74501767e+00   -2.78094391e+01
96987    1.21904113e-09   -2.18575966e+01   -1.00316139e+01   -5.74510063e+00   -2.78097651e+01
96988    1.21904154e-09   -2.18576708e+01   -1.00316815e+01   -5.74512148e+00   -2.78098467e+01
96989    1.21904235e-09   -2.18578191e+01   -1.00318166e+01   -5.74516310e+00   -2.78100097e+01
96990    1.21904398e-09   -2.18581150e+01   -1.00320866e+01   -5.74524606e+00   -2.78103357e+01
96991    1.21904438e-09   -2.18581892e+01   -1.00321542e+01   -5.74526691e+00   -2.78104172e+01
96992    1.21904520e-09   -2.18583374e+01   -1.00322893e+01   -5.74530852e+00   -2.78105803e+01
96993    1.21904683e-09   -2.18586333e+01   -1.00325593e+01   -5.74539148e+00   -2.78109063e+01
96994    1.21904723e-09   -2.18587075e+01   -1.00326269e+01   -5.74541234e+00   -2.78109878e+01
96995    1.21904805e-09   -2.18588557e+01   -1.00327621e+01   -5.74545395e+00   -2.78111508e+01
96996    1.21904967e-09   -2.18591516e+01   -1.00330320e+01   -5.74553691e+00   -2.78114769e+01
96997    1.21905008e-09   -2.18592258e+01   -1.00330997e+01   -5.74555776e+00   -2.78115584e+01
96998    1.21905089e-09   -2.18593741e+01   -1.00332348e+01   -5.74559937e+00   -2.78117214e+01
96999    1.21905252e-09   -2.18596700e+01   -1.00335048e+01   -5.74568233e+00   -2.78120475e+01
97000    1.21905293e-09   -2.18597442e+01   -1.00335724e+01   -5.74570318e+00   -2.78121290e+01
97001    1.21905374e-09   -2.18598924e+01   -1.00337075e+01   -5.74574479e+00   -2.78122921e+01
97002    1.21905537e-09   -2.18601883e+01   -1.00339775e+01   -5.74582774e+00   -2.78126181e+01
97003    1.21905578e-09   -2.18602625e+01   -1.00340451e+01   -5.74584859e+00   -2.78126996e+01
97004    1.21905659e-09   -2.18604108e+01   -1.00341802e+01   -5.74589020e+00   -2.78128627e+01
97005    1.21905822e-09   -2.18607067e+01   -1.00344502e+01   -5.74597316e+00   -2.78131888e+01
97006    1.21905863e-09   -2.18607809e+01   -1.00345178e+01   -5.74599401e+00   -2.78132703e+01
97007    1.21905944e-09   -2.18609291e+01   -1.00346530e+01   -5.74603562e+00   -2.78134333e+01
97008    1.21906107e-09   -2.18612251e+01   -1.00349230e+01   -5.74611857e+00   -2.78137594e+01
97009    1.21906147e-09   -2.18612993e+01   -1.00349906e+01   -5.74613942e+00   -2.78138409e+01
97010    1.21906229e-09   -2.18614475e+01   -1.00351257e+01   -5.74618103e+00   -2.78140040e+01
97011    1.21906391e-09   -2.18617434e+01   -1.00353957e+01   -5.74626398e+00   -2.78143301e+01
97012    1.21906432e-09   -2.18618176e+01   -1.00354633e+01   -5.74628483e+00   -2.78144116e+01
97013    1.21906514e-09   -2.18619659e+01   -1.00355985e+01   -5.74632644e+00   -2.78145747e+01
97014    1.21906676e-09   -2.18622618e+01   -1.00358685e+01   -5.74640939e+00   -2.78149008e+01
97015    1.21906717e-09   -2.18623360e+01   -1.00359361e+01   -5.74643024e+00   -2.78149823e+01
97016    1.21906798e-09   -2.18624843e+01   -1.00360712e+01   -5.74647185e+00   -2.78151453e+01
97017    1.21906961e-09   -2.18627802e+01   -1.00363412e+01   -5.74655479e+00   -2.78154714e+01
97018    1.21907002e-09   -2.18628544e+01   -1.00364089e+01   -5.74657564e+00   -2.78155530e+01
97019    1.21907083e-09   -2.18630027e+01   -1.00365440e+01   -5.74661725e+00   -2.78157160e+01
97020    1.21907246e-09   -2.18632986e+01   -1.00368140e+01   -5.74670020e+00   -2.78160421e+01
97021    1.21907287e-09   -2.18633728e+01   -1.00368816e+01   -5.74672105e+00   -2.78161237e+01
97022    1.21907368e-09   -2.18635211e+01   -1.00370168e+01   -5.74676265e+00   -2.78162867e+01
97023    1.21907531e-09   -2.18638170e+01   -1.00372868e+01   -5.74684560e+00   -2.78166129e+01
97024    1.21907572e-09   -2.18638912e+01   -1.00373544e+01   -5.74686645e+00   -2.78166944e+01
97025    1.21907653e-09   -2.18640395e+01   -1.00374895e+01   -5.74690805e+00   -2.78168575e+01
97026    1.21907816e-09   -2.18643354e+01   -1.00377596e+01   -5.74699100e+00   -2.78171836e+01
97027    1.21907856e-09   -2.18644096e+01   -1.00378272e+01   -5.74701184e+00   -2.78172651e+01
97028    1.21907938e-09   -2.18645579e+01   -1.00379623e+01   -5.74705345e+00   -2.78174282e+01
97029    1.21908100e-09   -2.18648539e+01   -1.00382323e+01   -5.74713639e+00   -2.78177543e+01
97030    1.21908141e-09   -2.18649281e+01   -1.00383000e+01   -5.74715724e+00   -2.78178359e+01
97031    1.21908223e-09   -2.18650763e+01   -1.00384351e+01   -5.74719884e+00   -2.78179989e+01
97032    1.21908385e-09   -2.18653723e+01   -1.00387051e+01   -5.74728178e+00   -2.78183251e+01
97033    1.21908426e-09   -2.18654465e+01   -1.00387728e+01   -5.74730263e+00   -2.78184066e+01
97034    1.21908507e-09   -2.18655947e+01   -1.00389079e+01   -5.74734423e+00   -2.78185697e+01
97035    1.21908670e-09   -2.18658907e+01   -1.00391779e+01   -5.74742717e+00   -2.78188959e+01
97036    1.21908711e-09   -2.18659649e+01   -1.00392455e+01   -5.74744802e+00   -2.78189774e+01
97037    1.21908792e-09   -2.18661132e+01   -1.00393807e+01   -5.74748962e+00   -2.78191405e+01
97038    1.21908955e-09   -2.18664092e+01   -1.00396507e+01   -5.74757256e+00   -2.78194666e+01
97039    1.21908996e-09   -2.18664834e+01   -1.00397183e+01   -5.74759341e+00   -2.78195482e+01
97040    1.21909077e-09   -2.18666316e+01   -1.00398535e+01   -5.74763501e+00   -2.78197113e+01
97041    1.21909240e-09   -2.18669276e+01   -1.00401235e+01   -5.74771795e+00   -2.78200374e+01
97042    1.21909280e-09   -2.18670018e+01   -1.00401912e+01   -5.74773879e+00   -2.78201190e+01
97043    1.21909362e-09   -2.18671501e+01   -1.00403263e+01   -5.74778039e+00   -2.78202821e+01
97044    1.21909525e-09   -2.18674461e+01   -1.00405963e+01   -5.74786333e+00   -2.78206083e+01
97045    1.21909565e-09   -2.18675203e+01   -1.00406640e+01   -5.74788418e+00   -2.78206898e+01
97046    1.21909647e-09   -2.18676686e+01   -1.00407991e+01   -5.74792578e+00   -2.78208529e+01
97047    1.21909809e-09   -2.18679646e+01   -1.00410692e+01   -5.74800871e+00   -2.78211791e+01
97048    1.21909850e-09   -2.18680388e+01   -1.00411368e+01   -5.74802956e+00   -2.78212606e+01
97049    1.21909932e-09   -2.18681870e+01   -1.00412719e+01   -5.74807116e+00   -2.78214237e+01
97050    1.21910094e-09   -2.18684830e+01   -1.00415420e+01   -5.74815409e+00   -2.78217499e+01
97051    1.21910135e-09   -2.18685572e+01   -1.00416096e+01   -5.74817493e+00   -2.78218315e+01
97052    1.21910216e-09   -2.18687055e+01   -1.00417448e+01   -5.74821653e+00   -2.78219946e+01
97053    1.21910379e-09   -2.18690015e+01   -1.00420148e+01   -5.74829946e+00   -2.78223208e+01
97054    1.21910420e-09   -2.18690757e+01   -1.00420824e+01   -5.74832031e+00   -2.78224023e+01
97055    1.21910501e-09   -2.18692240e+01   -1.00422176e+01   -5.74836191e+00   -2.78225654e+01
97056    1.21910664e-09   -2.18695200e+01   -1.00424877e+01   -5.74844484e+00   -2.78228916e+01
97057    1.21910705e-09   -2.18695942e+01   -1.00425553e+01   -5.74846568e+00   -2.78229732e+01
97058    1.21910786e-09   -2.18697425e+01   -1.00426904e+01   -5.74850728e+00   -2.78231363e+01
97059    1.21910949e-09   -2.18700385e+01   -1.00429605e+01   -5.74859021e+00   -2.78234625e+01
97060    1.21910989e-09   -2.18701127e+01   -1.00430281e+01   -5.74861105e+00   -2.78235441e+01
97061    1.21911071e-09   -2.18702610e+01   -1.00431633e+01   -5.74865265e+00   -2.78237072e+01
97062    1.21911234e-09   -2.18705570e+01   -1.00434333e+01   -5.74873557e+00   -2.78240334e+01
97063    1.21911274e-09   -2.18706312e+01   -1.00435010e+01   -5.74875642e+00   -2.78241150e+01
97064    1.21911356e-09   -2.18707795e+01   -1.00436361e+01   -5.74879801e+00   -2.78242781e+01
97065    1.21911518e-09   -2.18710755e+01   -1.00439062e+01   -5.74888094e+00   -2.78246043e+01
97066    1.21911559e-09   -2.18711497e+01   -1.00439738e+01   -5.74890178e+00   -2.78246859e+01
97067    1.21911641e-09   -2.18712980e+01   -1.00441090e+01   -5.74894338e+00   -2.78248490e+01
97068    1.21911803e-09   -2.18715940e+01   -1.00443791e+01   -5.74902630e+00   -2.78251752e+01
97069    1.21911844e-09   -2.18716683e+01   -1.00444467e+01   -5.74904714e+00   -2.78252568e+01
97070    1.21911925e-09   -2.18718165e+01   -1.00445818e+01   -5.74908874e+00   -2.78254199e+01
97071    1.21912088e-09   -2.18721126e+01   -1.00448519e+01   -5.74917166e+00   -2.78257462e+01
97072    1.21912129e-09   -2.18721868e+01   -1.00449195e+01   -5.74919250e+00   -2.78258277e+01
97073    1.21912210e-09   -2.18723351e+01   -1.00450547e+01   -5.74923410e+00   -2.78259909e+01
97074    1.21912373e-09   -2.18726311e+01   -1.00453248e+01   -5.74931702e+00   -2.78263171e+01
97075    1.21912414e-09   -2.18727053e+01   -1.00453924e+01   -5.74933786e+00   -2.78263987e+01
97076    1.21912495e-09   -2.18728536e+01   -1.00455276e+01   -5.74937945e+00   -2.78265618e+01
97077    1.21912658e-09   -2.18731496e+01   -1.00457977e+01   -5.74946237e+00   -2.78268881e+01
97078    1.21912698e-09   -2.18732239e+01   -1.00458653e+01   -5.74948321e+00   -2.78269696e+01
97079    1.21912780e-09   -2.18733721e+01   -1.00460005e+01   -5.74952480e+00   -2.78271328e+01
97080    1.21912943e-09   -2.18736682e+01   -1.00462705e+01   -5.74960772e+00   -2.78274590e+01
97081    1.21912983e-09   -2.18737424e+01   -1.00463382e+01   -5.74962857e+00   -2.78275406e+01
97082    1.21913065e-09   -2.18738907e+01   -1.00464733e+01   -5.74967016e+00   -2.78277038e+01
97083    1.21913227e-09   -2.18741867e+01   -1.00467434e+01   -5.74975307e+00   -2.78280300e+01
97084    1.21913268e-09   -2.18742610e+01   -1.00468111e+01   -5.74977391e+00   -2.78281116e+01
97085    1.21913350e-09   -2.18744093e+01   -1.00469462e+01   -5.74981550e+00   -2.78282747e+01
97086    1.21913512e-09   -2.18747053e+01   -1.00472163e+01   -5.74989842e+00   -2.78286010e+01
97087    1.21913553e-09   -2.18747795e+01   -1.00472840e+01   -5.74991926e+00   -2.78286826e+01
97088    1.21913634e-09   -2.18749278e+01   -1.00474191e+01   -5.74996085e+00   -2.78288457e+01
97089    1.21913797e-09   -2.18752239e+01   -1.00476892e+01   -5.75004376e+00   -2.78291720e+01
97090    1.21913838e-09   -2.18752981e+01   -1.00477569e+01   -5.75006460e+00   -2.78292536e+01
97091    1.21913919e-09   -2.18754464e+01   -1.00478920e+01   -5.75010619e+00   -2.78294168e+01
97092    1.21914082e-09   -2.18757425e+01   -1.00481621e+01   -5.75018910e+00   -2.78297431e+01
97093    1.21914123e-09   -2.18758167e+01   -1.00482298e+01   -5.75020994e+00   -2.78298246e+01
97094    1.21914204e-09   -2.18759650e+01   -1.00483649e+01   -5.75025153e+00   -2.78299878e+01
97095    1.21914367e-09   -2.18762611e+01   -1.00486350e+01   -5.75033444e+00   -2.78303141e+01
97096    1.21914407e-09   -2.18763353e+01   -1.00487027e+01   -5.75035528e+00   -2.78303957e+01
97097    1.21914489e-09   -2.18764836e+01   -1.00488378e+01   -5.75039687e+00   -2.78305588e+01
97098    1.21914652e-09   -2.18767796e+01   -1.00491079e+01   -5.75047978e+00   -2.78308852e+01
97099    1.21914692e-09   -2.18768539e+01   -1.00491756e+01   -5.75050062e+00   -2.78309667e+01
97100    1.21914774e-09   -2.18770022e+01   -1.00493108e+01   -5.75054220e+00   -2.78311299e+01
97101    1.21914936e-09   -2.18772982e+01   -1.00495809e+01   -5.75062511e+00   -2.78314562e+01
97102    1.21914977e-09   -2.18773725e+01   -1.00496485e+01   -5.75064595e+00   -2.78315378e+01
97103    1.21915058e-09   -2.18775208e+01   -1.00497837e+01   -5.75068753e+00   -2.78317010e+01
97104    1.21915221e-09   -2.18778169e+01   -1.00500538e+01   -5.75077044e+00   -2.78320273e+01
97105    1.21915262e-09   -2.18778911e+01   -1.00501214e+01   -5.75079128e+00   -2.78321089e+01
97106    1.21915343e-09   -2.18780394e+01   -1.00502566e+01   -5.75083286e+00   -2.78322721e+01
97107    1.21915506e-09   -2.18783355e+01   -1.00505267e+01   -5.75091577e+00   -2.78325984e+01
97108    1.21915547e-09   -2.18784097e+01   -1.00505944e+01   -5.75093661e+00   -2.78326800e+01
97109    1.21915628e-09   -2.18785580e+01   -1.00507295e+01   -5.75097819e+00   -2.78328432e+01
97110    1.21915791e-09   -2.18788541e+01   -1.00509997e+01   -5.75106109e+00   -2.78331695e+01
97111    1.21915832e-09   -2.18789283e+01   -1.00510673e+01   -5.75108193e+00   -2.78332511e+01
