Index       TIME              V(IN)            V(BASE)           V(COLL)           V(OUT)           V(OUT_50)          I(V_DD)     
962      3.20203137e-09    9.34039695e-03    8.54305608e-01    1.19679536e+00    1.77706473e+00    7.94625312e-03   -3.61467633e-03
963      3.20536470e-09    2.11870376e-02    8.62279193e-01    1.15912129e+00    1.75572334e+00   -1.32193713e-02   -3.72138331e-03
964      3.20869804e-09    2.49409500e-02    8.63696231e-01    1.13188895e+00    1.73797506e+00   -2.95422649e-02   -3.81012471e-03
965      3.21203137e-09    1.91682672e-02    8.58050230e-01    1.12603547e+00    1.73157790e+00   -3.38271057e-02   -3.84211048e-03
966      3.21536470e-09    6.07395788e-03    8.47457598e-01    1.14297426e+00    1.73891915e+00   -2.45402802e-02   -3.80540425e-03
967      3.21869804e-09   -9.34039695e-03    8.35905212e-01    1.17515587e+00    1.75628293e+00   -6.15338276e-03   -3.71858537e-03
968      3.22203137e-09   -2.11870376e-02    8.27798220e-01    1.21020782e+00    1.77641600e+00    1.37272276e-02   -3.61792001e-03
969      3.22536470e-09   -2.49409500e-02    8.26293475e-01    1.23593117e+00    1.79214551e+00    2.80637078e-02   -3.53927246e-03
970      3.22869804e-09   -1.91682672e-02    8.32018119e-01    1.24346291e+00    1.79850356e+00    3.24060950e-02   -3.50748222e-03
971      3.23203137e-09   -6.07395788e-03    8.42747676e-01    1.22908550e+00    1.79314858e+00    2.51331476e-02   -3.53425708e-03
972      3.23536470e-09    9.34039695e-03    8.54305632e-01    1.19679540e+00    1.77706438e+00    7.94629856e-03   -3.61467809e-03
973      3.23869804e-09    2.11870376e-02    8.62279217e-01    1.15912133e+00    1.75572299e+00   -1.32193279e-02   -3.72138506e-03
974      3.24203137e-09    2.49409500e-02    8.63696255e-01    1.13188899e+00    1.73797471e+00   -2.95422225e-02   -3.81012646e-03
975      3.24536470e-09    1.91682672e-02    8.58050254e-01    1.12603551e+00    1.73157756e+00   -3.38270629e-02   -3.84211221e-03
976      3.24869804e-09    6.07395788e-03    8.47457621e-01    1.14297430e+00    1.73891881e+00   -2.45402363e-02   -3.80540596e-03
977      3.25203137e-09   -9.34039695e-03    8.35905236e-01    1.17515591e+00    1.75628259e+00   -6.15333709e-03   -3.71858706e-03
978      3.25536470e-09   -2.11870376e-02    8.27798244e-01    1.21020786e+00    1.77641567e+00    1.37272747e-02   -3.61792167e-03
979      3.25869804e-09   -2.49409500e-02    8.26293499e-01    1.23593121e+00    1.79214518e+00    2.80637557e-02   -3.53927410e-03
980      3.26203137e-09   -1.91682672e-02    8.32018142e-01    1.24346295e+00    1.79850323e+00    3.24061421e-02   -3.50748385e-03
981      3.26536470e-09   -6.07395788e-03    8.42747699e-01    1.22908554e+00    1.79314826e+00    2.51331929e-02   -3.53425871e-03
982      3.26869804e-09    9.34039695e-03    8.54305655e-01    1.19679544e+00    1.77706406e+00    7.94634115e-03   -3.61467971e-03
983      3.27203137e-09    2.11870376e-02    8.62279240e-01    1.15912136e+00    1.75572266e+00   -1.32192872e-02   -3.72138668e-03
984      3.27536470e-09    2.49409500e-02    8.63696277e-01    1.13188903e+00    1.73797439e+00   -2.95421827e-02   -3.81012807e-03
985      3.27869804e-09    1.91682672e-02    8.58050276e-01    1.12603555e+00    1.73157724e+00   -3.38270228e-02   -3.84211380e-03
986      3.28203137e-09    6.07395788e-03    8.47457643e-01    1.14297434e+00    1.73891849e+00   -2.45401952e-02   -3.80540753e-03
987      3.28536470e-09   -9.34039695e-03    8.35905258e-01    1.17515595e+00    1.75628228e+00   -6.15329431e-03   -3.71858861e-03
988      3.28869804e-09   -2.11870376e-02    8.27798266e-01    1.21020790e+00    1.77641536e+00    1.37273188e-02   -3.61792321e-03
989      3.29203137e-09   -2.49409500e-02    8.26293520e-01    1.23593126e+00    1.79214488e+00    2.80638005e-02   -3.53927561e-03
990      3.29536470e-09   -1.91682672e-02    8.32018164e-01    1.24346299e+00    1.79850293e+00    3.24061861e-02   -3.50748535e-03
991      3.29869804e-09   -6.07395788e-03    8.42747720e-01    1.22908558e+00    1.79314796e+00    2.51332352e-02   -3.53426020e-03
992      3.30203137e-09    9.34039695e-03    8.54305676e-01    1.19679547e+00    1.77706376e+00    7.94638105e-03   -3.61468120e-03
993      3.30536470e-09    2.11870376e-02    8.62279261e-01    1.15912140e+00    1.75572237e+00   -1.32192489e-02   -3.72138817e-03
994      3.30869804e-09    2.49409500e-02    8.63696298e-01    1.13188906e+00    1.73797409e+00   -2.95421454e-02   -3.81012955e-03
995      3.31203137e-09    1.91682672e-02    8.58050297e-01    1.12603558e+00    1.73157695e+00   -3.38269851e-02   -3.84211527e-03
996      3.31536470e-09    6.07395788e-03    8.47457664e-01    1.14297438e+00    1.73891820e+00   -2.45401567e-02   -3.80540898e-03
997      3.31869804e-09   -9.34039695e-03    8.35905279e-01    1.17515599e+00    1.75628199e+00   -6.15325425e-03   -3.71859004e-03
998      3.32203137e-09   -2.11870376e-02    8.27798287e-01    1.21020794e+00    1.77641508e+00    1.37273600e-02   -3.61792462e-03
999      3.32536470e-09   -2.49409500e-02    8.26293541e-01    1.23593130e+00    1.79214460e+00    2.80638424e-02   -3.53927700e-03
1000     3.32869804e-09   -1.91682672e-02    8.32018184e-01    1.24346303e+00    1.79850265e+00    3.24062273e-02   -3.50748673e-03
1001     3.33203137e-09   -6.07395788e-03    8.42747740e-01    1.22908562e+00    1.79314768e+00    2.51332748e-02   -3.53426158e-03
1002     3.33536470e-09    9.34039695e-03    8.54305696e-01    1.19679551e+00    1.77706348e+00    7.94641844e-03   -3.61468258e-03
1003     3.33869804e-09    2.11870376e-02    8.62279281e-01    1.15912144e+00    1.75572209e+00   -1.32192130e-02   -3.72138954e-03
1004     3.34203137e-09    2.49409500e-02    8.63696318e-01    1.13188910e+00    1.73797382e+00   -2.95421104e-02   -3.81013091e-03
1005     3.34536470e-09    1.91682672e-02    8.58050317e-01    1.12603562e+00    1.73157668e+00   -3.38269497e-02   -3.84211662e-03
1006     3.34869804e-09    6.07395788e-03    8.47457684e-01    1.14297442e+00    1.73891794e+00   -2.45401206e-02   -3.80541032e-03
1007     3.35203137e-09   -9.34039695e-03    8.35905298e-01    1.17515603e+00    1.75628173e+00   -6.15321674e-03   -3.71859135e-03
1008     3.35536470e-09   -2.11870376e-02    8.27798306e-01    1.21020798e+00    1.77641482e+00    1.37273985e-02   -3.61792591e-03
1009     3.35869804e-09   -2.49409500e-02    8.26293560e-01    1.23593134e+00    1.79214434e+00    2.80638815e-02   -3.53927828e-03
1010     3.36203137e-09   -1.91682672e-02    8.32018203e-01    1.24346307e+00    1.79850240e+00    3.24062657e-02   -3.50748801e-03
1011     3.36536470e-09   -6.07395788e-03    8.42747759e-01    1.22908566e+00    1.79314743e+00    2.51333119e-02   -3.53426285e-03
1012     3.36869804e-09    9.34039695e-03    8.54305715e-01    1.19679555e+00    1.77706323e+00    7.94645347e-03   -3.61468384e-03
1013     3.37203137e-09    2.11870376e-02    8.62279299e-01    1.15912147e+00    1.75572184e+00   -1.32191794e-02   -3.72139079e-03
1014     3.37536470e-09    2.49409500e-02    8.63696336e-01    1.13188913e+00    1.73797357e+00   -2.95420775e-02   -3.81013216e-03
1015     3.37869804e-09    1.91682672e-02    8.58050335e-01    1.12603566e+00    1.73157643e+00   -3.38269166e-02   -3.84211786e-03
1016     3.38203137e-09    6.07395788e-03    8.47457702e-01    1.14297445e+00    1.73891769e+00   -2.45400867e-02   -3.80541154e-03
1017     3.38536470e-09   -9.34039695e-03    8.35905317e-01    1.17515607e+00    1.75628149e+00   -6.15318163e-03   -3.71859256e-03
1018     3.38869804e-09   -2.11870376e-02    8.27798324e-01    1.21020802e+00    1.77641458e+00    1.37274345e-02   -3.61792710e-03
1019     3.39203137e-09   -2.49409500e-02    8.26293578e-01    1.23593137e+00    1.79214411e+00    2.80639181e-02   -3.53927946e-03
1020     3.39536470e-09   -1.91682672e-02    8.32018221e-01    1.24346311e+00    1.79850217e+00    3.24063016e-02   -3.50748917e-03
1021     3.39869804e-09   -6.07395788e-03    8.42747777e-01    1.22908569e+00    1.79314720e+00    2.51333465e-02   -3.53426401e-03
1022     3.40203137e-09    9.34039695e-03    8.54305732e-01    1.19679558e+00    1.77706300e+00    7.94648628e-03   -3.61468500e-03
1023     3.40536470e-09    2.11870376e-02    8.62279317e-01    1.15912151e+00    1.75572161e+00   -1.32191478e-02   -3.72139195e-03
1024     3.40869804e-09    2.49409500e-02    8.63696354e-01    1.13188917e+00    1.73797334e+00   -2.95420466e-02   -3.81013331e-03
1025     3.41203137e-09    1.91682672e-02    8.58050353e-01    1.12603569e+00    1.73157620e+00   -3.38268854e-02   -3.84211899e-03
1026     3.41536470e-09    6.07395788e-03    8.47457720e-01    1.14297449e+00    1.73891747e+00   -2.45400550e-02   -3.80541266e-03
1027     3.41869804e-09   -9.34039695e-03    8.35905334e-01    1.17515611e+00    1.75628127e+00   -6.15314875e-03   -3.71859367e-03
1028     3.42203137e-09   -2.11870376e-02    8.27798341e-01    1.21020806e+00    1.77641436e+00    1.37274681e-02   -3.61792820e-03
1029     3.42536470e-09   -2.49409500e-02    8.26293595e-01    1.23593141e+00    1.79214389e+00    2.80639522e-02   -3.53928054e-03
1030     3.42869804e-09   -1.91682672e-02    8.32018238e-01    1.24346314e+00    1.79850195e+00    3.24063352e-02   -3.50749024e-03
1031     3.43203137e-09   -6.07395788e-03    8.42747794e-01    1.22908573e+00    1.79314699e+00    2.51333789e-02   -3.53426507e-03
1032     3.43536470e-09    9.34039695e-03    8.54305749e-01    1.19679561e+00    1.77706279e+00    7.94651702e-03   -3.61468606e-03
1033     3.43869804e-09    2.11870376e-02    8.62279333e-01    1.15912154e+00    1.75572140e+00   -1.32191182e-02   -3.72139301e-03
1034     3.44203137e-09    2.49409500e-02    8.63696370e-01    1.13188920e+00    1.73797313e+00   -2.95420177e-02   -3.81013436e-03
1035     3.44536470e-09    1.91682672e-02    8.58050369e-01    1.12603572e+00    1.73157599e+00   -3.38268562e-02   -3.84212003e-03
1036     3.44869804e-09    6.07395788e-03    8.47457736e-01    1.14297452e+00    1.73891726e+00   -2.45400252e-02   -3.80541369e-03
1037     3.45203137e-09   -9.34039695e-03    8.35905350e-01    1.17515614e+00    1.75628106e+00   -6.15311798e-03   -3.71859468e-03
1038     3.45536470e-09   -2.11870376e-02    8.27798357e-01    1.21020809e+00    1.77641416e+00    1.37274996e-02   -3.61792919e-03
1039     3.45869804e-09   -2.49409500e-02    8.26293611e-01    1.23593145e+00    1.79214370e+00    2.80639841e-02   -3.53928152e-03
1040     3.46203137e-09   -1.91682672e-02    8.32018254e-01    1.24346318e+00    1.79850176e+00    3.24063665e-02   -3.50749122e-03
1041     3.46536470e-09   -6.07395788e-03    8.42747810e-01    1.22908576e+00    1.79314679e+00    2.51334093e-02   -3.53426604e-03
1042     3.46869804e-09    9.34039695e-03    8.54305765e-01    1.19679565e+00    1.77706259e+00    7.94654580e-03   -3.61468704e-03
1043     3.47203137e-09    2.11870376e-02    8.62279349e-01    1.15912157e+00    1.75572121e+00   -1.32190904e-02   -3.72139397e-03
1044     3.47536470e-09    2.49409500e-02    8.63696386e-01    1.13188923e+00    1.73797294e+00   -2.95419905e-02   -3.81013532e-03
1045     3.47869804e-09    1.91682672e-02    8.58050384e-01    1.12603575e+00    1.73157580e+00   -3.38268288e-02   -3.84212098e-03
1046     3.48203137e-09    6.07395788e-03    8.47457751e-01    1.14297455e+00    1.73891707e+00   -2.45399974e-02   -3.80541463e-03
1047     3.48536470e-09   -9.34039695e-03    8.35905365e-01    1.17515617e+00    1.75628088e+00   -6.15308919e-03   -3.71859560e-03
1048     3.48869804e-09   -2.11870376e-02    8.27798373e-01    1.21020813e+00    1.77641398e+00    1.37275289e-02   -3.61793011e-03
1049     3.49203137e-09   -2.49409500e-02    8.26293626e-01    1.23593148e+00    1.79214352e+00    2.80640138e-02   -3.53928242e-03
1050     3.49536470e-09   -1.91682672e-02    8.32018269e-01    1.24346321e+00    1.79850158e+00    3.24063957e-02   -3.50749211e-03
1051     3.49869804e-09   -6.07395788e-03    8.42747824e-01    1.22908579e+00    1.79314661e+00    2.51334376e-02   -3.53426693e-03
1052     3.50203137e-09    9.34039695e-03    8.54305779e-01    1.19679568e+00    1.77706242e+00    7.94657275e-03   -3.61468792e-03
1053     3.50536470e-09    2.11870376e-02    8.62279363e-01    1.15912160e+00    1.75572103e+00   -1.32190643e-02   -3.72139485e-03
1054     3.50869804e-09    2.49409500e-02    8.63696400e-01    1.13188926e+00    1.73797276e+00   -2.95419650e-02   -3.81013620e-03
1055     3.51203137e-09    1.91682672e-02    8.58050399e-01    1.12603579e+00    1.73157563e+00   -3.38268030e-02   -3.84212185e-03
1056     3.51536470e-09    6.07395788e-03    8.47457765e-01    1.14297459e+00    1.73891690e+00   -2.45399712e-02   -3.80541548e-03
1057     3.51869804e-09   -9.34039695e-03    8.35905380e-01    1.17515621e+00    1.75628071e+00   -6.15306225e-03   -3.71859645e-03
1058     3.52203137e-09   -2.11870376e-02    8.27798387e-01    1.21020816e+00    1.77641381e+00    1.37275564e-02   -3.61793094e-03
1059     3.52536470e-09   -2.49409500e-02    8.26293641e-01    1.23593152e+00    1.79214335e+00    2.80640416e-02   -3.53928324e-03
1060     3.52869804e-09   -1.91682672e-02    8.32018283e-01    1.24346325e+00    1.79850141e+00    3.24064229e-02   -3.50749293e-03
1061     3.53203137e-09   -6.07395788e-03    8.42747838e-01    1.22908583e+00    1.79314645e+00    2.51334641e-02   -3.53426774e-03
1062     3.53536470e-09    9.34039695e-03    8.54305793e-01    1.19679571e+00    1.77706225e+00    7.94659799e-03   -3.61468873e-03
1063     3.53869804e-09    2.11870376e-02    8.62279377e-01    1.15912163e+00    1.75572087e+00   -1.32190398e-02   -3.72139566e-03
1064     3.54203137e-09    2.49409500e-02    8.63696414e-01    1.13188929e+00    1.73797260e+00   -2.95419410e-02   -3.81013699e-03
1065     3.54536470e-09    1.91682672e-02    8.58050412e-01    1.12603582e+00    1.73157547e+00   -3.38267789e-02   -3.84212263e-03
1066     3.54869804e-09    6.07395788e-03    8.47457779e-01    1.14297462e+00    1.73891675e+00   -2.45399468e-02   -3.80541626e-03
1067     3.55203137e-09   -9.34039695e-03    8.35905393e-01    1.17515624e+00    1.75628056e+00   -6.15303704e-03   -3.71859721e-03
1068     3.55536470e-09   -2.11870376e-02    8.27798400e-01    1.21020819e+00    1.77641366e+00    1.37275820e-02   -3.61793169e-03
1069     3.55869804e-09   -2.49409500e-02    8.26293654e-01    1.23593155e+00    1.79214320e+00    2.80640675e-02   -3.53928399e-03
1070     3.56203137e-09   -1.91682672e-02    8.32018296e-01    1.24346328e+00    1.79850127e+00    3.24064484e-02   -3.50749367e-03
1071     3.56536470e-09   -6.07395788e-03    8.42747851e-01    1.22908586e+00    1.79314631e+00    2.51334888e-02   -3.53426847e-03
1072     3.56869804e-09    9.34039695e-03    8.54305806e-01    1.19679574e+00    1.77706211e+00    7.94662162e-03   -3.61468946e-03
1073     3.57203137e-09    2.11870376e-02    8.62279390e-01    1.15912166e+00    1.75572072e+00   -1.32190168e-02   -3.72139638e-03
1074     3.57536470e-09    2.49409500e-02    8.63696426e-01    1.13188932e+00    1.73797246e+00   -2.95419186e-02   -3.81013771e-03
1075     3.57869804e-09    1.91682672e-02    8.58050425e-01    1.12603585e+00    1.73157533e+00   -3.38267562e-02   -3.84212335e-03
1076     3.58203137e-09    6.07395788e-03    8.47457792e-01    1.14297465e+00    1.73891661e+00   -2.45399238e-02   -3.80541697e-03
1077     3.58536470e-09   -9.34039695e-03    8.35905406e-01    1.17515627e+00    1.75628042e+00   -6.15301347e-03   -3.71859790e-03
1078     3.58869804e-09   -2.11870376e-02    8.27798413e-01    1.21020823e+00    1.77641353e+00    1.37276059e-02   -3.61793237e-03
1079     3.59203137e-09   -2.49409500e-02    8.26293666e-01    1.23593158e+00    1.79214307e+00    2.80640916e-02   -3.53928466e-03
1080     3.59536470e-09   -1.91682672e-02    8.32018308e-01    1.24346331e+00    1.79850113e+00    3.24064721e-02   -3.50749433e-03
1081     3.59869804e-09   -6.07395788e-03    8.42747864e-01    1.22908589e+00    1.79314617e+00    2.51335119e-02   -3.53426914e-03
1082     3.60203137e-09    9.34039695e-03    8.54305818e-01    1.19679577e+00    1.77706198e+00    7.94664374e-03   -3.61469012e-03
1083     3.60536470e-09    2.11870376e-02    8.62279402e-01    1.15912169e+00    1.75572059e+00   -1.32189953e-02   -3.72139704e-03
1084     3.60869804e-09    2.49409500e-02    8.63696438e-01    1.13188935e+00    1.73797233e+00   -2.95418974e-02   -3.81013837e-03
1085     3.61203137e-09    1.91682672e-02    8.58050437e-01    1.12603587e+00    1.73157520e+00   -3.38267349e-02   -3.84212399e-03
1086     3.61536470e-09    6.07395788e-03    8.47457804e-01    1.14297468e+00    1.73891648e+00   -2.45399023e-02   -3.80541760e-03
1087     3.61869804e-09   -9.34039695e-03    8.35905418e-01    1.17515630e+00    1.75628029e+00   -6.15299142e-03   -3.71859853e-03
1088     3.62203137e-09   -2.11870376e-02    8.27798425e-01    1.21020826e+00    1.77641340e+00    1.37276282e-02   -3.61793299e-03
1089     3.62536470e-09   -2.49409500e-02    8.26293678e-01    1.23593161e+00    1.79214295e+00    2.80641142e-02   -3.53928527e-03
1090     3.62869804e-09   -1.91682672e-02    8.32018320e-01    1.24346334e+00    1.79850101e+00    3.24064942e-02   -3.50749494e-03
1091     3.63203137e-09   -6.07395788e-03    8.42747875e-01    1.22908592e+00    1.79314605e+00    2.51335335e-02   -3.53426974e-03
1092     3.63536470e-09    9.34039695e-03    8.54305830e-01    1.19679580e+00    1.77706186e+00    7.94666445e-03   -3.61469071e-03
1093     3.63869804e-09    2.11870376e-02    8.62279414e-01    1.15912172e+00    1.75572047e+00   -1.32189751e-02   -3.72139763e-03
1094     3.64203137e-09    2.49409500e-02    8.63696450e-01    1.13188938e+00    1.73797221e+00   -2.95418776e-02   -3.81013895e-03
